id;idproject;user_editor;user_revisor;status;status_val;obs;area_km2;geom
1644;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((337388.646550982 7431901.9862726405,338088.646550982 7431901.9862726405,338088.646550982 7431501.9862726405,337388.646550982 7431501.9862726405,337388.646550982 7431901.9862726405)))
1645;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((337388.646550982 7432301.9862726405,338088.646550982 7432301.9862726405,338088.646550982 7431901.9862726405,337388.646550982 7431901.9862726405,337388.646550982 7432301.9862726405)))
1646;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((337388.646550982 7432701.9862726405,338088.646550982 7432701.9862726405,338088.646550982 7432301.9862726405,337388.646550982 7432301.9862726405,337388.646550982 7432701.9862726405)))
1647;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((337388.646550982 7433101.9862726405,338088.646550982 7433101.9862726405,338088.646550982 7432701.9862726405,337388.646550982 7432701.9862726405,337388.646550982 7433101.9862726405)))
1648;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((337388.646550982 7430301.9862726405,338088.646550982 7430301.9862726405,338088.646550982 7429901.9862726405,337388.646550982 7429901.9862726405,337388.646550982 7430301.9862726405)))
1649;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((337388.646550982 7430701.9862726405,338088.646550982 7430701.9862726405,338088.646550982 7430301.9862726405,337388.646550982 7430301.9862726405,337388.646550982 7430701.9862726405)))
1650;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((337388.646550982 7431101.9862726405,338088.646550982 7431101.9862726405,338088.646550982 7430701.9862726405,337388.646550982 7430701.9862726405,337388.646550982 7431101.9862726405)))
1651;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((337388.646550982 7431501.9862726405,338088.646550982 7431501.9862726405,338088.646550982 7431101.9862726405,337388.646550982 7431101.9862726405,337388.646550982 7431501.9862726405)))
1652;1;NULL;NULL;NULL;NULL;NULL;8.135361871578641e-05;MULTIPOLYGON(((337391.09330971073 7429489.925058341,337388.646550982 7429484.949825342,337388.646550982 7429501.9862726405,337398.6806286701 7429501.9862726405,337391.09330971073 7429489.925058341)))
1653;1;NULL;NULL;NULL;NULL;NULL;0.15378156853151162;MULTIPOLYGON(((338042.21057440166 7429835.697835591,337997.46156293154 7429828.565231191,337968.7295172593 7429816.734377781,337952.8780498193 7429806.262161987,337927.4222511245 7429784.942843694,337869.59056073264 7429719.968686986,337861.7052115473 7429713.140330868,337837.7759726107 7429692.418800397,337834.51350503735 7429689.593507889,337831.9563712708 7429687.379255788,337831.20878708805 7429686.897990171,337811.75248755876 7429674.374672422,337770.1634425225 7429659.080664063,337719.2618797761 7429653.098188421,337633.00290501094 7429638.278249184,337585.63570385193 7429631.260698924,337567.16224639385 7429626.628894125,337512.6211382074 7429607.205666801,337497.6524083329 7429600.286444332,337482.42878963484 7429588.60234933,337447.8963357202 7429555.111539265,337434.95436316426 7429540.683710521,337409.6469038113 7429515.267443192,337401.7560557929 7429506.875138627,337398.6806286701 7429501.9862726405,337388.646550982 7429501.9862726405,337388.646550982 7429901.9862726405,338088.646550982 7429901.9862726405,338088.646550982 7429835.519514408,338042.21057440166 7429835.697835591)))
1654;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((337388.646550982 7438301.9862726405,338088.646550982 7438301.9862726405,338088.646550982 7437901.9862726405,337388.646550982 7437901.9862726405,337388.646550982 7438301.9862726405)))
1655;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((337388.646550982 7438701.9862726405,338088.646550982 7438701.9862726405,338088.646550982 7438301.9862726405,337388.646550982 7438301.9862726405,337388.646550982 7438701.9862726405)))
1656;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((337388.646550982 7439101.9862726405,338088.646550982 7439101.9862726405,338088.646550982 7438701.9862726405,337388.646550982 7438701.9862726405,337388.646550982 7439101.9862726405)))
1657;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((337388.646550982 7439501.9862726405,338088.646550982 7439501.9862726405,338088.646550982 7439101.9862726405,337388.646550982 7439101.9862726405,337388.646550982 7439501.9862726405)))
1658;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((337388.646550982 7436701.9862726405,338088.646550982 7436701.9862726405,338088.646550982 7436301.9862726405,337388.646550982 7436301.9862726405,337388.646550982 7436701.9862726405)))
1659;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((337388.646550982 7437101.9862726405,338088.646550982 7437101.9862726405,338088.646550982 7436701.9862726405,337388.646550982 7436701.9862726405,337388.646550982 7437101.9862726405)))
1660;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((337388.646550982 7437501.9862726405,338088.646550982 7437501.9862726405,338088.646550982 7437101.9862726405,337388.646550982 7437101.9862726405,337388.646550982 7437501.9862726405)))
1661;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((337388.646550982 7437901.9862726405,338088.646550982 7437901.9862726405,338088.646550982 7437501.9862726405,337388.646550982 7437501.9862726405,337388.646550982 7437901.9862726405)))
1662;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((337388.646550982 7435101.9862726405,338088.646550982 7435101.9862726405,338088.646550982 7434701.9862726405,337388.646550982 7434701.9862726405,337388.646550982 7435101.9862726405)))
1663;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((337388.646550982 7435501.9862726405,338088.646550982 7435501.9862726405,338088.646550982 7435101.9862726405,337388.646550982 7435101.9862726405,337388.646550982 7435501.9862726405)))
1664;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((337388.646550982 7435901.9862726405,338088.646550982 7435901.9862726405,338088.646550982 7435501.9862726405,337388.646550982 7435501.9862726405,337388.646550982 7435901.9862726405)))
1665;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((337388.646550982 7436301.9862726405,338088.646550982 7436301.9862726405,338088.646550982 7435901.9862726405,337388.646550982 7435901.9862726405,337388.646550982 7436301.9862726405)))
1666;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((337388.646550982 7433501.9862726405,338088.646550982 7433501.9862726405,338088.646550982 7433101.9862726405,337388.646550982 7433101.9862726405,337388.646550982 7433501.9862726405)))
1667;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((337388.646550982 7433901.9862726405,338088.646550982 7433901.9862726405,338088.646550982 7433501.9862726405,337388.646550982 7433501.9862726405,337388.646550982 7433901.9862726405)))
1668;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((337388.646550982 7434301.9862726405,338088.646550982 7434301.9862726405,338088.646550982 7433901.9862726405,337388.646550982 7433901.9862726405,337388.646550982 7434301.9862726405)))
1669;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((337388.646550982 7434701.9862726405,338088.646550982 7434701.9862726405,338088.646550982 7434301.9862726405,337388.646550982 7434301.9862726405,337388.646550982 7434701.9862726405)))
1670;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338788.646550982 7444701.9862726405,339488.646550982 7444701.9862726405,339488.646550982 7444301.9862726405,338788.646550982 7444301.9862726405,338788.646550982 7444701.9862726405)))
1671;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338788.646550982 7445101.9862726405,339488.646550982 7445101.9862726405,339488.646550982 7444701.9862726405,338788.646550982 7444701.9862726405,338788.646550982 7445101.9862726405)))
1674;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338788.646550982 7443101.9862726405,339488.646550982 7443101.9862726405,339488.646550982 7442701.9862726405,338788.646550982 7442701.9862726405,338788.646550982 7443101.9862726405)))
1675;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338788.646550982 7443501.9862726405,339488.646550982 7443501.9862726405,339488.646550982 7443101.9862726405,338788.646550982 7443101.9862726405,338788.646550982 7443501.9862726405)))
1676;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338788.646550982 7443901.9862726405,339488.646550982 7443901.9862726405,339488.646550982 7443501.9862726405,338788.646550982 7443501.9862726405,338788.646550982 7443901.9862726405)))
1677;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338788.646550982 7444301.9862726405,339488.646550982 7444301.9862726405,339488.646550982 7443901.9862726405,338788.646550982 7443901.9862726405,338788.646550982 7444301.9862726405)))
1678;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338788.646550982 7441501.9862726405,339488.646550982 7441501.9862726405,339488.646550982 7441101.9862726405,338788.646550982 7441101.9862726405,338788.646550982 7441501.9862726405)))
1679;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338788.646550982 7441901.9862726405,339488.646550982 7441901.9862726405,339488.646550982 7441501.9862726405,338788.646550982 7441501.9862726405,338788.646550982 7441901.9862726405)))
1680;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338788.646550982 7442301.9862726405,339488.646550982 7442301.9862726405,339488.646550982 7441901.9862726405,338788.646550982 7441901.9862726405,338788.646550982 7442301.9862726405)))
1681;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338788.646550982 7442701.9862726405,339488.646550982 7442701.9862726405,339488.646550982 7442301.9862726405,338788.646550982 7442301.9862726405,338788.646550982 7442701.9862726405)))
1682;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338788.646550982 7439901.9862726405,339488.646550982 7439901.9862726405,339488.646550982 7439501.9862726405,338788.646550982 7439501.9862726405,338788.646550982 7439901.9862726405)))
1683;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338788.646550982 7440301.9862726405,339488.646550982 7440301.9862726405,339488.646550982 7439901.9862726405,338788.646550982 7439901.9862726405,338788.646550982 7440301.9862726405)))
1684;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338788.646550982 7440701.9862726405,339488.646550982 7440701.9862726405,339488.646550982 7440301.9862726405,338788.646550982 7440301.9862726405,338788.646550982 7440701.9862726405)))
1685;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338788.646550982 7441101.9862726405,339488.646550982 7441101.9862726405,339488.646550982 7440701.9862726405,338788.646550982 7440701.9862726405,338788.646550982 7441101.9862726405)))
1702;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338088.646550982 7431901.9862726405,338788.646550982 7431901.9862726405,338788.646550982 7431501.9862726405,338088.646550982 7431501.9862726405,338088.646550982 7431901.9862726405)))
1703;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338088.646550982 7432301.9862726405,338788.646550982 7432301.9862726405,338788.646550982 7431901.9862726405,338088.646550982 7431901.9862726405,338088.646550982 7432301.9862726405)))
1704;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338088.646550982 7432701.9862726405,338788.646550982 7432701.9862726405,338788.646550982 7432301.9862726405,338088.646550982 7432301.9862726405,338088.646550982 7432701.9862726405)))
1705;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338088.646550982 7433101.9862726405,338788.646550982 7433101.9862726405,338788.646550982 7432701.9862726405,338088.646550982 7432701.9862726405,338088.646550982 7433101.9862726405)))
1706;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338088.646550982 7430301.9862726405,338788.646550982 7430301.9862726405,338788.646550982 7429901.9862726405,338088.646550982 7429901.9862726405,338088.646550982 7430301.9862726405)))
1707;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338088.646550982 7430701.9862726405,338788.646550982 7430701.9862726405,338788.646550982 7430301.9862726405,338088.646550982 7430301.9862726405,338088.646550982 7430701.9862726405)))
1708;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338088.646550982 7431101.9862726405,338788.646550982 7431101.9862726405,338788.646550982 7430701.9862726405,338088.646550982 7430701.9862726405,338088.646550982 7431101.9862726405)))
1709;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338088.646550982 7431501.9862726405,338788.646550982 7431501.9862726405,338788.646550982 7431101.9862726405,338088.646550982 7431101.9862726405,338088.646550982 7431501.9862726405)))
1710;1;NULL;NULL;NULL;NULL;NULL;0.038344987415374544;MULTIPOLYGON(((338776.72677554796 7429855.204121352,338764.88871832413 7429852.085539381,338754.45927636506 7429851.197136786,338722.4450154846 7429849.409965091,338701.009560058 7429853.607067869,338679.61016038415 7429854.482178908,338656.6095196365 7429852.017517101,338613.76370397175 7429848.672793675,338607.5214554203 7429848.604986017,338587.6738696599 7429847.9463896435,338574.3289822211 7429848.911289524,338563.7065353374 7429849.6793962885,338454.0403386502 7429864.213196593,338433.7761709953 7429864.214337695,338412.73669974844 7429860.220190275,338377.3720079566 7429846.546091655,338357.84586649406 7429844.561741212,338331.9039466592 7429841.76212645,338267.68424036435 7429834.831653358,338230.61159766116 7429834.974347128,338088.646550982 7429835.519514408,338088.646550982 7429901.9862726405,338788.646550982 7429901.9862726405,338788.646550982 7429858.48022299,338776.72677554796 7429855.204121352)))
1711;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338088.646550982 7438301.9862726405,338788.646550982 7438301.9862726405,338788.646550982 7437901.9862726405,338088.646550982 7437901.9862726405,338088.646550982 7438301.9862726405)))
1712;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338088.646550982 7438701.9862726405,338788.646550982 7438701.9862726405,338788.646550982 7438301.9862726405,338088.646550982 7438301.9862726405,338088.646550982 7438701.9862726405)))
1713;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338088.646550982 7439101.9862726405,338788.646550982 7439101.9862726405,338788.646550982 7438701.9862726405,338088.646550982 7438701.9862726405,338088.646550982 7439101.9862726405)))
1714;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338088.646550982 7439501.9862726405,338788.646550982 7439501.9862726405,338788.646550982 7439101.9862726405,338088.646550982 7439101.9862726405,338088.646550982 7439501.9862726405)))
1715;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338088.646550982 7436701.9862726405,338788.646550982 7436701.9862726405,338788.646550982 7436301.9862726405,338088.646550982 7436301.9862726405,338088.646550982 7436701.9862726405)))
1716;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338088.646550982 7437101.9862726405,338788.646550982 7437101.9862726405,338788.646550982 7436701.9862726405,338088.646550982 7436701.9862726405,338088.646550982 7437101.9862726405)))
1717;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338088.646550982 7437501.9862726405,338788.646550982 7437501.9862726405,338788.646550982 7437101.9862726405,338088.646550982 7437101.9862726405,338088.646550982 7437501.9862726405)))
1718;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338088.646550982 7437901.9862726405,338788.646550982 7437901.9862726405,338788.646550982 7437501.9862726405,338088.646550982 7437501.9862726405,338088.646550982 7437901.9862726405)))
1719;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338088.646550982 7435101.9862726405,338788.646550982 7435101.9862726405,338788.646550982 7434701.9862726405,338088.646550982 7434701.9862726405,338088.646550982 7435101.9862726405)))
1720;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338088.646550982 7435501.9862726405,338788.646550982 7435501.9862726405,338788.646550982 7435101.9862726405,338088.646550982 7435101.9862726405,338088.646550982 7435501.9862726405)))
1721;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338088.646550982 7435901.9862726405,338788.646550982 7435901.9862726405,338788.646550982 7435501.9862726405,338088.646550982 7435501.9862726405,338088.646550982 7435901.9862726405)))
1722;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338088.646550982 7436301.9862726405,338788.646550982 7436301.9862726405,338788.646550982 7435901.9862726405,338088.646550982 7435901.9862726405,338088.646550982 7436301.9862726405)))
1723;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338088.646550982 7433501.9862726405,338788.646550982 7433501.9862726405,338788.646550982 7433101.9862726405,338088.646550982 7433101.9862726405,338088.646550982 7433501.9862726405)))
1724;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338088.646550982 7433901.9862726405,338788.646550982 7433901.9862726405,338788.646550982 7433501.9862726405,338088.646550982 7433501.9862726405,338088.646550982 7433901.9862726405)))
1725;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338088.646550982 7434301.9862726405,338788.646550982 7434301.9862726405,338788.646550982 7433901.9862726405,338088.646550982 7433901.9862726405,338088.646550982 7434301.9862726405)))
1726;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338088.646550982 7434701.9862726405,338788.646550982 7434701.9862726405,338788.646550982 7434301.9862726405,338088.646550982 7434301.9862726405,338088.646550982 7434701.9862726405)))
1727;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338088.646550982 7444701.9862726405,338788.646550982 7444701.9862726405,338788.646550982 7444301.9862726405,338088.646550982 7444301.9862726405,338088.646550982 7444701.9862726405)))
1728;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338088.646550982 7445101.9862726405,338788.646550982 7445101.9862726405,338788.646550982 7444701.9862726405,338088.646550982 7444701.9862726405,338088.646550982 7445101.9862726405)))
1731;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338088.646550982 7443101.9862726405,338788.646550982 7443101.9862726405,338788.646550982 7442701.9862726405,338088.646550982 7442701.9862726405,338088.646550982 7443101.9862726405)))
1732;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338088.646550982 7443501.9862726405,338788.646550982 7443501.9862726405,338788.646550982 7443101.9862726405,338088.646550982 7443101.9862726405,338088.646550982 7443501.9862726405)))
1733;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338088.646550982 7443901.9862726405,338788.646550982 7443901.9862726405,338788.646550982 7443501.9862726405,338088.646550982 7443501.9862726405,338088.646550982 7443901.9862726405)))
1734;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338088.646550982 7444301.9862726405,338788.646550982 7444301.9862726405,338788.646550982 7443901.9862726405,338088.646550982 7443901.9862726405,338088.646550982 7444301.9862726405)))
1735;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338088.646550982 7441501.9862726405,338788.646550982 7441501.9862726405,338788.646550982 7441101.9862726405,338088.646550982 7441101.9862726405,338088.646550982 7441501.9862726405)))
1736;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338088.646550982 7441901.9862726405,338788.646550982 7441901.9862726405,338788.646550982 7441501.9862726405,338088.646550982 7441501.9862726405,338088.646550982 7441901.9862726405)))
1737;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338088.646550982 7442301.9862726405,338788.646550982 7442301.9862726405,338788.646550982 7441901.9862726405,338088.646550982 7441901.9862726405,338088.646550982 7442301.9862726405)))
1738;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338088.646550982 7442701.9862726405,338788.646550982 7442701.9862726405,338788.646550982 7442301.9862726405,338088.646550982 7442301.9862726405,338088.646550982 7442701.9862726405)))
1739;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338088.646550982 7439901.9862726405,338788.646550982 7439901.9862726405,338788.646550982 7439501.9862726405,338088.646550982 7439501.9862726405,338088.646550982 7439901.9862726405)))
1740;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338088.646550982 7440301.9862726405,338788.646550982 7440301.9862726405,338788.646550982 7439901.9862726405,338088.646550982 7439901.9862726405,338088.646550982 7440301.9862726405)))
1741;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338088.646550982 7440701.9862726405,338788.646550982 7440701.9862726405,338788.646550982 7440301.9862726405,338088.646550982 7440301.9862726405,338088.646550982 7440701.9862726405)))
1742;1;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((338088.646550982 7441101.9862726405,338788.646550982 7441101.9862726405,338788.646550982 7440701.9862726405,338088.646550982 7440701.9862726405,338088.646550982 7441101.9862726405)))
3108;3;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((459188.646550982 7446301.9862726405,459888.646550982 7446301.9862726405,459888.646550982 7445901.9862726405,459188.646550982 7445901.9862726405,459188.646550982 7446301.9862726405)))
3106;3;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((459188.646550982 7448701.9862726405,459888.646550982 7448701.9862726405,459888.646550982 7448301.9862726405,459188.646550982 7448301.9862726405,459188.646550982 7448701.9862726405)))
3107;3;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((459188.646550982 7449101.9862726405,459888.646550982 7449101.9862726405,459888.646550982 7448701.9862726405,459188.646550982 7448701.9862726405,459188.646550982 7449101.9862726405)))
3072;3;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((459188.646550982 7438301.9862726405,459888.646550982 7438301.9862726405,459888.646550982 7437901.9862726405,459188.646550982 7437901.9862726405,459188.646550982 7438301.9862726405)))
3073;3;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((459188.646550982 7438701.9862726405,459888.646550982 7438701.9862726405,459888.646550982 7438301.9862726405,459188.646550982 7438301.9862726405,459188.646550982 7438701.9862726405)))
3074;3;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((459188.646550982 7439101.9862726405,459888.646550982 7439101.9862726405,459888.646550982 7438701.9862726405,459188.646550982 7438701.9862726405,459188.646550982 7439101.9862726405)))
3075;3;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((459188.646550982 7439501.9862726405,459888.646550982 7439501.9862726405,459888.646550982 7439101.9862726405,459188.646550982 7439101.9862726405,459188.646550982 7439501.9862726405)))
3079;3;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((459188.646550982 7437901.9862726405,459888.646550982 7437901.9862726405,459888.646550982 7437501.9862726405,459188.646550982 7437501.9862726405,459188.646550982 7437901.9862726405)))
3080;3;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((459188.646550982 7444701.9862726405,459888.646550982 7444701.9862726405,459888.646550982 7444301.9862726405,459188.646550982 7444301.9862726405,459188.646550982 7444701.9862726405)))
3081;3;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((459188.646550982 7445101.9862726405,459888.646550982 7445101.9862726405,459888.646550982 7444701.9862726405,459188.646550982 7444701.9862726405,459188.646550982 7445101.9862726405)))
3082;3;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((459188.646550982 7445501.9862726405,459888.646550982 7445501.9862726405,459888.646550982 7445101.9862726405,459188.646550982 7445101.9862726405,459188.646550982 7445501.9862726405)))
3083;3;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((459188.646550982 7445901.9862726405,459888.646550982 7445901.9862726405,459888.646550982 7445501.9862726405,459188.646550982 7445501.9862726405,459188.646550982 7445901.9862726405)))
3084;3;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((459188.646550982 7443101.9862726405,459888.646550982 7443101.9862726405,459888.646550982 7442701.9862726405,459188.646550982 7442701.9862726405,459188.646550982 7443101.9862726405)))
3085;3;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((459188.646550982 7443501.9862726405,459888.646550982 7443501.9862726405,459888.646550982 7443101.9862726405,459188.646550982 7443101.9862726405,459188.646550982 7443501.9862726405)))
3086;3;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((459188.646550982 7443901.9862726405,459888.646550982 7443901.9862726405,459888.646550982 7443501.9862726405,459188.646550982 7443501.9862726405,459188.646550982 7443901.9862726405)))
3087;3;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((459188.646550982 7444301.9862726405,459888.646550982 7444301.9862726405,459888.646550982 7443901.9862726405,459188.646550982 7443901.9862726405,459188.646550982 7444301.9862726405)))
3088;3;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((459188.646550982 7441501.9862726405,459888.646550982 7441501.9862726405,459888.646550982 7441101.9862726405,459188.646550982 7441101.9862726405,459188.646550982 7441501.9862726405)))
3089;3;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((459188.646550982 7441901.9862726405,459888.646550982 7441901.9862726405,459888.646550982 7441501.9862726405,459188.646550982 7441501.9862726405,459188.646550982 7441901.9862726405)))
3090;3;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((459188.646550982 7442301.9862726405,459888.646550982 7442301.9862726405,459888.646550982 7441901.9862726405,459188.646550982 7441901.9862726405,459188.646550982 7442301.9862726405)))
3091;3;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((459188.646550982 7442701.9862726405,459888.646550982 7442701.9862726405,459888.646550982 7442301.9862726405,459188.646550982 7442301.9862726405,459188.646550982 7442701.9862726405)))
3092;3;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((459188.646550982 7439901.9862726405,459888.646550982 7439901.9862726405,459888.646550982 7439501.9862726405,459188.646550982 7439501.9862726405,459188.646550982 7439901.9862726405)))
3093;3;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((459188.646550982 7440301.9862726405,459888.646550982 7440301.9862726405,459888.646550982 7439901.9862726405,459188.646550982 7439901.9862726405,459188.646550982 7440301.9862726405)))
3094;3;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((459188.646550982 7440701.9862726405,459888.646550982 7440701.9862726405,459888.646550982 7440301.9862726405,459188.646550982 7440301.9862726405,459188.646550982 7440701.9862726405)))
3095;3;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((459188.646550982 7441101.9862726405,459888.646550982 7441101.9862726405,459888.646550982 7440701.9862726405,459188.646550982 7440701.9862726405,459188.646550982 7441101.9862726405)))
3096;3;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((459188.646550982 7451101.9862726405,459888.646550982 7451101.9862726405,459888.646550982 7450701.9862726405,459188.646550982 7450701.9862726405,459188.646550982 7451101.9862726405)))
3097;3;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((459188.646550982 7451501.9862726405,459888.646550982 7451501.9862726405,459888.646550982 7451101.9862726405,459188.646550982 7451101.9862726405,459188.646550982 7451501.9862726405)))
3098;3;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((459188.646550982 7451901.9862726405,459888.646550982 7451901.9862726405,459888.646550982 7451501.9862726405,459188.646550982 7451501.9862726405,459188.646550982 7451901.9862726405)))
3099;3;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((459188.646550982 7452301.9862726405,459888.646550982 7452301.9862726405,459888.646550982 7451901.9862726405,459188.646550982 7451901.9862726405,459188.646550982 7452301.9862726405)))
