id;area_km2;municipio;cod_estado;cod_class;class;obs;st_astext
137;7.92340829676585e-12;Taubate;SP;3;Supressão de Vergetação;NULL;MULTIPOLYGON(((448336.7466889034 7451346.964974221,448368.42447263305 7451404.453427826,448380.4688384433 7451418.157062449,448390.32377790514 7451429.120476779,448408.96836786496 7451441.207086679,448427.6280234627 7451448.92192974,448512.1219017286 7451490.744480622,448511.02272361604 7451490.740706408,448520.8928139125 7451497.332318135,448560.395756243 7451517.1410689885,448550.52188600594 7451511.642417643,448669.0312473358 7451571.068245342,448771.09104940493 7451619.50753031,448807.30452918867 7451637.118608176,448843.52554928383 7451652.5437127985,448859.9873015942 7451660.250614997,448875.34615388024 7451669.046708599,448889.6095576284 7451676.746091155,448893.0114246244 7451646.154654901,448902.4621512959 7451614.491469078,448913.0053347756 7451585.016907744,448922.99321786396 7451557.179933989,448940.79010526446 7451495.489101642,448962.9373392024 7451447.474629534,448907.9935178896 7451442.91572126,448857.4650590056 7451432.906926455,448797.04037723364 7451423.957124965,448771.7818056441 7451417.313163041,448711.3609686739 7451407.270088302,448596.01912042795 7451386.109131552,448477.3763161783 7451366.028911414,448348.8450645424 7451344.820767518,448336.7466889034 7451346.964974221)))
138;8.810798865523189e-13;Taubate;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((448878.5705900889 7444850.211164791,448861.7427032908 7444871.456879072,448857.61046459974 7444874.993291706,448850.62591158727 7444989.679805573,448864.88379992184 7444997.1028415635,448953.96995381487 7444970.641384533,448956.0092219191 7444936.5083026495,448915.77582475194 7444894.31046983,448903.2136514987 7444872.964254744,448878.5705900889 7444850.211164791)))
139;2.891215969094246e-12;Taubate;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((440981.19602519827 7442514.784230566,440956.9722263376 7442528.88867992,440923.93420018535 7442549.512188405,440896.41468719137 7442563.603540225,440865.5822184219 7442582.051045696,440831.4540618031 7442600.485457932,440802.27573523554 7442617.300940864,440767.59381612146 7442636.825390878,440727.3974274718 7442661.789569122,440733.37873170956 7442677.105964169,440744.3143282522 7442689.711189267,440751.97380595206 7442697.3879143,440765.6579614684 7442709.457873201,440776.0378400648 7442723.699402108,440784.789403084 7442733.018962436,440789.14678749244 7442742.321106277,440796.23756015743 7442754.911104612,440812.2097902813 7442744.051011736,440839.73404073686 7442728.8673161715,440865.606092457 7442714.769382355,440888.7295728923 7442701.206709537,440912.95803499204 7442686.009884385,440945.9898964341 7442667.024678594,440971.32325856405 7442650.193667867,440979.5968382374 7442641.48771417,440985.1391651245 7442628.947816867,440998.4143934709 7442605.515192656,441011.6938944944 7442580.9902850315,441026.06757331186 7442557.562051045,441047.0539534796 7442528.698329846,441010.82830402127 7442522.001376578,440981.19602519827 7442514.784230566)))
141;2.8831226077319906e-12;Taubate;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((440408.4592362785 7444817.4861556385,440401.2001062215 7444846.954451857,440140.1444499654 7444874.316397271,440153.58967000234 7444946.474967754,440161.1145068977 7444988.020094441,440189.737865734 7444973.93209812,440208.4989789999 7444953.249631926,440223.99011746864 7444925.999115398,440234.4256678887 7444926.587079285,440260.26278487535 7444922.320341869,440280.5496216977 7444932.2338554105,440308.52527341596 7444942.724292614,440343.0954064251 7444952.6947460035,440369.96589117666 7444964.819420019,440399.5352990138 7444988.972322024,440513.27864338213 7444844.669556394,440408.4592362785 7444817.4861556385)))
142;3.994551369963656e-12;Taubate;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((438079.9312624768 7446757.431176103,438058.32510451187 7446800.500870701,438033.3498757588 7446861.038968265,438011.75022913644 7446902.469958875,437984.9105019903 7446948.796238294,437958.3566513137 7446992.392172856,437919.05349545367 7447062.978537302,437939.84480047325 7447084.098419284,437969.39997395227 7447111.8105839025,437980.87701761577 7447126.609064032,438014.24240603717 7447096.699139176,438044.04990380676 7447063.49650569,438059.7653187366 7447049.903356623,438093.90255211556 7447032.562126173,438116.5004848718 7447015.446293548,438129.82577295724 7446981.902354,438158.2772705092 7446944.323563317,438191.1890296732 7446907.651028141,438190.46149520157 7446900.887286313,438185.16608981625 7446885.978126329,438189.64951540815 7446864.690117318,438079.9312624768 7446757.431176103)))
143;4.3660616453885996e-12;Taubate;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((453209.90732001944 7439243.874609983,453222.83485866396 7439324.181850713,453234.11511931435 7439404.484339869,453237.866676197 7439433.982088342,453271.84854243346 7439454.838012783,453349.12411895144 7439504.223388955,453395.16192615323 7439533.307430241,453471.89938008285 7439579.414472282,453537.6730133865 7439619.480622814,453558.50500164245 7439631.012415012,453567.3822652111 7439601.82678934,453569.1006654156 7439579.034854695,453571.07346762676 7439562.727967361,453577.59043181036 7439542.032784756,453586.2971963364 7439523.528594786,453547.3605356248 7439506.480154002,453532.5625235252 7439497.151392143,453509.0003363267 7439480.696802333,453486.5467046348 7439460.969419906,453423.0096966733 7439408.351590657,453356.17487989354 7439356.815420329,453257.0098124137 7439283.336542724,453209.90732001944 7439243.874609983)))
144;8.76398066400385e-12;Taubate;SP;3;Supressão de Vergetação;NULL;MULTIPOLYGON(((451907.12755159166 7438033.595509107,451903.3593997474 7438095.280100193,451892.24712784425 7438135.6475621965,451874.5491520943 7438174.901881555,451852.4847424031 7438205.952269848,451823.8222216896 7438239.711348211,451800.657644332 7438271.304239506,451792.93491991336 7438282.199204552,451785.743629437 7438298.555866383,451769.7313544454 7438325.80397616,451877.1740510907 7438382.389100609,451979.13527221844 7438436.225978326,452053.1435769726 7438474.138358202,452055.4207728689 7438449.029535271,452057.1681676619 7438417.913031811,452059.4471057579 7438392.258307166,452065.5557250946 7438370.983937417,452076.6185470866 7438345.903527591,452087.1269659292 7438322.459364713,452101.4667872046 7438302.849522526,452114.6873245979 7438289.788059326,452125.176359372 7438272.349854579,452134.0215748636 7438253.814394454,452139.5774295607 7438233.630408483,452156.11349294987 7438214.027683352,452169.0558517687 7438202.057346465,452164.71474522015 7438185.936613433,452162.8507174243 7438167.912871085,452166.1925995185 7438153.181805523,452159.4441802511 7438138.623138548,452161.47253965266 7438126.822593303,452166.6221859447 7438104.862977941,452087.9113130769 7438078.402709473,452044.2926012568 7438067.615670383,451980.6470007845 7438052.123111313,451907.12755159166 7438033.595509107)))
145;1.840709525622294e-12;Taubate;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((437887.69607824954 7442906.4070602115,437816.6012307167 7443029.0022179,437750.4682473906 7443147.24865362,437847.63577017 7443234.564554894,437878.3920314775 7443030.351346249,437887.2578225336 7443011.818006959,437895.02729192673 7442992.733947057,437902.24972765375 7442973.101453397,437912.7655781337 7442954.028849767,437918.3083486078 7442942.035930278,437916.68092574144 7442937.113552639,437904.6489083027 7442924.501427176,437887.69607824954 7442906.4070602115)))
146;1.2766198938755335e-12;Taubate;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((441520.5326786211 7448147.226085064,441491.9323988428 7448154.217083963,441455.6266629284 7448164.456091182,441428.6790091476 7448170.3607117925,441424.824151907 7448172.531089999,441445.0328568819 7448203.752935121,441467.4203255305 7448239.900632324,441501.8366213066 7448291.393690029,441507.29084125237 7448301.796004027,441526.4030732015 7448332.46734244,441572.1376918418 7448299.863691924,441549.7413503921 7448265.901454153,441577.8307063753 7448249.073684605,441560.37969818816 7448215.130868774,441540.1963377319 7448177.35288704,441520.5326786211 7448147.226085064)))
148;6.642518071819579e-12;Taubate;SP;3;Supressão de Vergetação;NULL;MULTIPOLYGON(((455193.8112747396 7436003.081265364,455119.6464877251 7436018.689411584,455005.38353240397 7436040.727082824,454923.5370538376 7436054.673351986,454898.8296140847 7436055.144470613,454925.6472172967 7436083.067269127,454959.5840165264 7436117.016670596,454981.4507585202 7436148.200007658,455000.0391594585 7436174.187256297,455024.680001113 7436195.8254416175,455040.52421258256 7436221.531467922,455049.52463072457 7436240.9387935195,455059.0658374463 7436263.077358704,455077.06677274493 7436301.89209591,455091.75717797753 7436346.156167939,455099.2691490387 7436404.046863649,455169.70766737347 7436350.2124306,455203.84099294816 7436319.197477702,455251.7211429161 7436281.1268352885,455272.63001423696 7436265.903838941,455270.5011252355 7436243.514705611,455267.8174876494 7436223.034668844,455261.83315167 7436204.728396606,455258.04902449925 7436185.063969929,455247.1227095308 7436167.015862521,455238.9366035608 7436150.613753151,455231.32578904316 7436125.478729605,455228.6397625161 7436105.817698007,455221.582931482 7436079.046665856,455206.890780156 7436035.32941659,455193.8112747396 7436003.081265364)))
149;1.9746672608106775e-13;Taubate;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((453054.49826697126 7438023.603247503,453038.56602236314 7438026.282998055,453040.152245015 7438045.670544232,453041.17389011296 7438069.970200189,453044.94875240856 7438091.821631378,453048.416412741 7438124.045965865,453048.5998199744 7438152.984012997,453066.7079545959 7438156.8629699,453066.60077279265 7438147.307835311,453064.3418929302 7438123.550163177,453060.3852652307 7438072.214656364,453054.49826697126 7438023.603247503)))
150;3.417398697004924e-13;Taubate;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((455625.9073872403 7435813.034237282,455623.6796356901 7435823.672735367,455662.6259249054 7435834.979780177,455705.4210193067 7435844.387509195,455752.0519340196 7435856.263092097,455803.0733810163 7435868.697472745,455861.77863046475 7435881.973320654,455912.2560873267 7435892.768011637,455910.6502640288 7435878.842639164,455792.964495696 7435852.563249171,455709.3006120079 7435832.116183419,455625.9073872403 7435813.034237282)))
151;6.285480200506754e-13;Taubate;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((440371.659762284 7446469.272979172,440347.86520966643 7446511.789918069,440334.02533093817 7446537.9574324805,440359.26133561187 7446547.345257965,440397.1121360711 7446562.24637394,440417.4100126793 7446569.9755197745,440426.82836208644 7446550.34595575,440437.3585616045 7446527.443000674,440450.0972495117 7446501.817337187,440454.53385342896 7446491.455198256,440419.9557190993 7446482.576674523,440384.830389352 7446473.149590418,440371.659762284 7446469.272979172)))
152;1.3007891220903494e-12;Taubate;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((457881.7717347327 7435628.247182432,457860.3205712372 7435642.379792284,457836.111996475 7435660.8717533555,457815.19582651515 7435679.918923501,457806.3808616543 7435690.811907616,457802.5239237864 7435695.714062532,457942.280604734 7435780.723863101,457985.58274352044 7435805.411660883,457989.4365681985 7435801.601218547,457994.93740948313 7435797.79542174,457999.3463940255 7435791.80293829,458002.100660562 7435788.535296671,458001.55935205595 7435785.804263198,457996.68142625707 7435763.408567792,457983.0040559269 7435746.447084919,457959.9766876355 7435735.464096715,457950.13777601696 7435720.151139112,457947.4282136514 7435707.587816263,457946.95474550524 7435680.837474129,457909.4222320073 7435654.528365202,457881.7717347327 7435628.247182432)))
153;5.353057599957779e-13;Taubate;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((448447.1218245139 7441249.180803125,448431.690096143 7441264.691570494,448419.83388846467 7441278.576367781,448403.5603485863 7441299.272265406,448397.7530075932 7441310.993544633,448397.43309609656 7441324.09907487,448398.1870778653 7441344.307767218,448408.2466169513 7441373.559490442,448423.4860412624 7441413.751420341,448435.213144889 7441437.274818757,448451.985094479 7441431.325483719,448468.19932837086 7441427.8317191815,448480.0103759844 7441427.053312016,448495.11579716066 7441426.55931805,448480.8832032702 7441412.857374107,448466.36565827654 7441402.158065012,448445.29334633943 7441381.059981611,448436.8238514833 7441368.470158586,448429.449975253 7441356.703292439,448423.1820906816 7441342.755809522,448422.1185625032 7441332.649090176,448427.1331971691 7441311.914235322,448440.37754959665 7441293.665323377,448454.7400965801 7441269.686147923,448459.97836683283 7441263.697046574,448447.1218245139 7441249.180803125)))
154;1.0701449042332127e-13;Taubate;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((431048.98811574 7456875.053077916,431046.1877016864 7456886.247378833,431144.51440701727 7456905.83229853,431154.46466893266 7456894.124026651,431128.3629014271 7456890.997632764,431103.36949946324 7456885.962900069,431083.8703681157 7456881.7733333,431048.98811574 7456875.053077916)))
155;7.187355323735744e-13;Taubate;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((452832.9693920366 7449762.354288305,452826.35103498923 7449769.98320487,452804.8903773013 7449779.204614604,452762.0223812657 7449780.708765176,452795.78194374323 7449792.289787706,452822.97820051294 7449794.014687983,452806.8492622094 7449855.162149185,452863.9707668095 7449864.63098494,452884.9352415061 7449838.469051739,452900.9315946285 7449819.394884139,452908.6575695632 7449809.037329344,452917.4963173043 7449794.311979633,452919.1689249696 7449786.667472266,452892.2766236047 7449775.654723784,452873.06736960384 7449767.94456557,452852.2009702779 7449762.961225187,452832.9693920366 7449762.354288305)))
156;8.815666539193881e-14;Taubate;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((440727.35543676245 7445165.622773873,440710.2363926935 7445187.95145079,440737.6179841751 7445209.910303436,440755.28637442825 7445187.583739638,440727.35543676245 7445165.622773873)))
161;5.856736269162816e-13;Taubate;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((450419.08612235193 7445679.144950286,450409.49713150656 7445712.981702596,450380.8571057085 7445734.737407806,450434.95938522427 7445821.227303712,450436.61747963604 7445818.228309583,450457.84187020286 7445796.174681178,450474.1190835243 7445774.924080215,450479.1204541454 7445757.733177161,450469.409711202 7445745.409991477,450462.16031325294 7445736.372566644,450419.08612235193 7445679.144950286)))
162;5.285987663392146e-13;Taubate;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((452131.5863602762 7444494.706580874,452125.53848408593 7444496.325877953,452119.4853582015 7444499.583820175,452110.1187507986 7444508.293363007,452105.69960865815 7444515.926312327,452099.0848884444 7444523.006007157,452090.5396256665 7444532.5375174815,452104.77849005896 7444546.238714412,452120.10729818884 7444562.674518654,452137.3491873804 7444582.120683031,452145.552473373 7444593.617662012,452155.403759807 7444605.119915727,452175.0941610074 7444631.947975904,452181.1071439418 7444641.25305733,452194.5850693591 7444635.287670577,452208.88523987384 7444629.871128801,452201.5058939683 7444618.376794651,452190.5794703606 7444599.497083478,452176.3832864322 7444572.413565518,452160.26449372555 7444545.323929038,452145.2426730322 7444518.784055928,452131.5863602762 7444494.706580874)))
163;8.817072224887892e-13;Taubate;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((453379.53616046166 7448771.543050963,453356.42031003395 7448783.491323687,453338.2370387574 7448799.5527551845,453327.48117722897 7448812.632260919,453318.08539399767 7448830.087022491,453312.40800025244 7448844.5483206995,453305.08214031276 7448859.00448036,453300.6406509478 7448873.606250683,453294.54898863274 7448888.749254113,453313.320092224 7448904.516169588,453329.3454432762 7448919.728150399,453341.9743883529 7448922.772585157,453355.45692130405 7448916.394610462,453367.55977179355 7448911.924667435,453386.3713479075 7448914.715108044,453407.09764741914 7448920.243405987,453419.31109936524 7448924.379236087,453439.7414410701 7448936.736318909,453451.87101891235 7448923.660894824,453403.0385022497 7448900.287927389,453388.4999498147 7448892.86657434,453383.6440546816 7448886.15832794,453382.6345921224 7448879.462052867,453382.0097969463 7448859.5173008945,453379.53616046166 7448771.543050963)))
165;2.644544069307467e-13;Taubate;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((450759.9052326521 7441344.120386364,450754.39056562487 7441350.928555425,450748.86688552215 7441360.467241695,450743.6178063927 7441370.006838134,450741.12020752457 7441377.917188115,450739.1736245152 7441385.283249944,450786.9320523784 7441392.540192196,450822.0693275621 7441396.47875132,450828.99981730257 7441397.5255364,450838.0523633034 7441379.601978229,450826.2640018484 7441373.555947184,450804.60146342986 7441363.92766325,450783.2144602319 7441354.027207227,450767.58613737824 7441346.603207368,450759.9052326521 7441344.120386364)))
166;7.60601663036794e-12;Taubate;SP;3;Supressão de Vergetação;NULL;MULTIPOLYGON(((430972.61024962796 7456153.30539459,431014.8273420312 7456109.559346942,431193.59688005666 7455911.60472123,431328.8637028872 7455763.275845881,431416.346141283 7455669.569487132,431513.6131936936 7455558.887388573,431426.5847013688 7455480.721561691,431363.01352296176 7455555.128637301,431197.8617843422 7455745.152962882,430983.456605496 7455993.577495135,430907.44924649363 7456083.041758476,430956.16251952434 7456139.833182722,430966.33132443746 7456150.80350484,430972.61024962796 7456153.30539459)))
186;2.4171363172976995e-12;Taubate;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((452164.31777152 7437919.621950977,452077.4995631164 7437938.725522924,452035.2048000113 7437943.230359283,451987.12083332095 7437955.087226604,451948.9336125448 7437962.880917572,451911.00414403883 7437975.862305449,451904.2160093756 7438037.536917532,452121.1478361229 7438025.677515762,452147.1232863706 7438058.929700265,452167.52728787984 7438074.487624216,452186.8453616229 7438086.220123036,452193.37145415135 7438105.896654496,452198.7976271542 7438126.115703842,452202.85545100574 7438144.965411916,452210.25337288005 7438149.63005783,452213.31978121516 7438135.171113312,452229.0626141754 7438106.011067016,452228.00204131 7438094.268885003,452189.79745070566 7438021.802941153,452164.092634118 7437989.780264841,452164.31777152 7437919.621950977)))
167;1.7517350499054283e-12;Taubate;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((451652.61869806447 7440163.135488878,451630.80390867 7440197.841516057,451615.3382503642 7440226.897218657,451574.3362722983 7440226.3557391055,451574.2717696312 7440253.241288182,451576.0469948525 7440272.571138307,451582.34061342326 7440296.225815005,451587.86028499407 7440310.035418097,451596.22184176545 7440321.189919105,451606.2297300841 7440332.41263731,451615.8410836603 7440342.985955305,451622.99570829846 7440349.603722018,451636.16430358466 7440356.190614242,451641.0903247129 7440356.641114493,451645.4765377115 7440355.336054679,451653.49316756823 7440349.855873989,451669.4228242632 7440337.750148066,451685.79155659577 7440324.984295817,451692.4373782245 7440322.736633728,451700.95277761866 7440320.593448285,451719.0133787443 7440314.280949689,451737.25688109215 7440308.077907208,451742.97350295674 7440303.843208518,451761.3729729118 7440284.370023919,451652.61869806447 7440163.135488878)))
168;1.8614219462814066e-12;Taubate;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((447611.1065468842 7448751.611403875,447541.80650932656 7448884.74140625,447691.3465109773 7448962.331395777,447700.87652878446 7448776.351389622,447611.1065468842 7448751.611403875)))
169;9.907257980916644e-13;Taubate;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((449340.95622052794 7440736.016186889,449196.023840258 7440789.256482159,449218.1875824828 7440819.059730398,449226.0069887411 7440829.696734834,449238.0666080518 7440844.959513215,449251.8302300506 7440842.342695178,449265.3377257899 7440836.78288768,449278.26700043585 7440830.55071987,449291.72073678346 7440825.898517674,449304.35445965955 7440820.660276528,449312.5011558457 7440817.267819007,449318.0238424648 7440814.667742805,449328.2348930082 7440811.279602433,449338.9238565337 7440806.324833028,449349.85485250625 7440802.172477032,449362.8526246608 7440797.259808768,449375.00267639605 7440793.677885475,449381.866203971 7440790.584014193,449391.8521501963 7440784.373452305,449404.1591759002 7440776.350720165,449395.005553225 7440768.02569267,449378.47068317636 7440758.71238046,449348.96412166016 7440742.718674326,449340.95622052794 7440736.016186889)))
200;7.551074461561868e-12;Taubate;SP;3;Supressão de Vergetação;NULL;MULTIPOLYGON(((437195.19596741075 7454865.653628462,437299.83175097354 7454998.494937419,437311.7710955982 7454989.749060678,437169.20311499794 7454812.758149726,437167.2932765075 7454803.110728692,437147.7711965876 7454784.198406829,437103.5121093806 7454728.041385254,437093.1267579466 7454708.5815414805,437069.61342090106 7454682.520995172,437014.5490726635 7454634.338170246,436934.29326919327 7454574.376474229,436801.3472528526 7454756.732004121,436956.63062096323 7454886.670151829,437107.92254252126 7455006.758102717,437148.5196428721 7454939.455289891,437174.20288034965 7454892.6444401,437195.19596741075 7454865.653628462)))
171;7.939489780683845e-12;Taubate;SP;3;Supressão de Vergetação;NULL;MULTIPOLYGON(((430980.23299121996 7456145.790262731,430998.9601126656 7456162.890647759,431016.2290652415 7456178.4431742905,431035.0043900901 7456194.245042464,431048.8006448237 7456204.126564071,431065.86757735943 7456212.900165851,431181.6596115642 7456088.856277725,431209.03110123076 7456059.674021307,431236.38264241745 7456030.404628451,431277.2812125468 7455986.5582285505,431331.91465905675 7455928.17336863,431564.1089760504 7455679.697602842,431605.40253111627 7455635.508586967,431531.19413745904 7455570.069729293,431518.08414134727 7455557.532295991,431494.4949210398 7455581.31880606,431417.7311287057 7455665.193805542,431415.3609991968 7455667.809763895,431383.00219505583 7455703.640855096,431312.7164819123 7455780.810137501,431254.842030906 7455844.733238729,431218.1100867737 7455884.886693113,431154.05837798154 7455955.816290326,431101.29754473513 7456014.009039829,431041.55244741705 7456079.434426888,431010.86212610104 7456112.835555701,430980.2217071043 7456145.792548042,430980.23299121996 7456145.790262731)))
172;1.0662184218521387e-12;Taubate;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((432416.7824276777 7457220.23085124,432420.1330563638 7457216.996113613,432504.7652027736 7457119.439977281,432504.6676817557 7457118.332469812,432500.9380134982 7457115.983703185,432496.42140942346 7457113.18518481,432487.02125450363 7457114.592484947,432458.1465468994 7457119.536078508,432409.85294612887 7457120.120592529,432266.749592543 7457117.307600249,432416.7824276777 7457220.23085124)))
173;6.754626815768401e-12;Taubate;SP;3;Supressão de Vergetação;NULL;MULTIPOLYGON(((431482.3568284218 7458540.140324784,431458.13055731606 7458547.137692489,431436.13175433193 7458555.238678181,431422.9251059294 7458557.36547326,431403.1500325091 7458552.901305392,431383.33506502595 7458557.1849271245,431356.93172312825 7458559.251459658,431341.5256103908 7458561.36814704,431332.6978694192 7458567.888853749,431317.84160594933 7458570.008028577,431315.5672619027 7458586.400167329,431317.6468856117 7458612.653737584,431329.6390588502 7458635.672090401,431338.8994114364 7458654.850723103,431345.9403617198 7458678.393278524,431342.56131124427 7458695.874005686,431328.69425405277 7458714.947145007,431504.42002601415 7458887.430504093,431583.3130385989 7458830.379640184,431582.2655138759 7458818.892930713,431603.81240405014 7458796.573804109,431622.5278731563 7458792.2848183755,431652.45187647344 7458741.572388615,431665.90452883183 7458685.317717591,431650.07268734963 7458660.095117368,431604.6302634136 7458616.695114519,431586.55687451165 7458600.757131388,431562.8953484539 7458604.476756966,431542.10256306856 7458581.965349392,431516.9258820874 7458556.153486944,431502.14186436555 7458542.417432701,431482.3568284218 7458540.140324784)))
175;3.757628587942908e-13;Taubate;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((452068.4603827178 7438379.043045457,452191.64151208533 7438460.777692766,452198.033781426 7438444.22997042,452204.4542309913 7438436.796908133,452167.7022779025 7438410.177553453,452122.0490315785 7438379.707748123,452079.7945145986 7438351.683245517,452068.4603827178 7438379.043045457)))
176;1.7632366619413097e-12;Taubate;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((454197.0209357401 7441777.60586353,454193.9381911425 7441797.802907837,454314.55477983784 7441868.076203501,454338.02568399993 7441915.934097816,454335.49107083236 7441936.5426569525,454337.5141598538 7441948.495379899,454342.84267757495 7441957.181446178,454338.2734389978 7442014.510810193,454388.1140411471 7442060.538032874,454446.8091788868 7442084.747046247,454482.975813319 7442022.052257743,454395.3963592728 7441924.028112097,454312.16511332046 7441841.308817498,454197.0209357401 7441777.60586353)))
177;2.82401783794999e-12;Taubate;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((439314.4698516225 7444404.30852009,439290.4945504471 7444430.012749957,439298.67396007525 7444567.289287122,439397.52361359017 7444542.0134706255,439387.6667000015 7444503.284382002,439456.9529974773 7444551.811457763,439481.2627340978 7444583.576795875,439568.0456378154 7444517.162595408,439564.9922299261 7444512.410951264,439549.50348449533 7444492.44147625,439535.2756194203 7444474.825499093,439523.16615515866 7444458.914255658,439519.88430264354 7444455.304460242,439514.7146046625 7444451.110029061,439512.36557922396 7444449.734977985,439489.3695821791 7444440.4071153365,439468.58183691517 7444430.958511362,439453.97060080885 7444424.899002897,439430.3202027162 7444415.901242595,439427.1446596481 7444415.141384296,439422.63772184047 7444414.528104633,439411.0460504597 7444413.6333302185,439401.0795565812 7444413.374647891,439374.7485092314 7444411.373502756,439361.6838890283 7444410.814660417,439321.31129362097 7444404.981539142,439314.4698516225 7444404.30852009)))
178;2.2600630268801635e-12;Taubate;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((439722.41785500955 7444841.173294611,439603.20362179034 7444963.877544718,439720.1986959064 7445077.544985231,439725.47999373823 7445072.946539406,439739.2715206861 7445059.604567599,439748.41179732105 7445050.053059505,439767.51929562434 7445032.471317657,439769.38503397023 7445029.547523731,439771.8635458002 7445027.909186209,439783.62161245797 7445016.372840745,439789.3155517267 7445010.25703739,439795.6459749826 7445004.547378906,439799.4111599563 7445000.331276577,439811.34966244193 7444988.657085042,439815.8505238371 7444983.568796217,439818.74471474247 7444979.461027229,439722.41785500955 7444841.173294611)))
179;2.2233902134233727e-12;Taubate;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((439719.3649017648 7444699.5119854845,439651.01137254253 7444784.698558131,439722.41785500955 7444841.173294611,439818.74471474247 7444979.461027229,439819.8572358514 7444977.307276053,439825.4949800214 7444951.380349483,439832.8008325883 7444921.860512227,439838.16234109376 7444896.4441225,439842.99856156635 7444876.802537518,439843.7638376779 7444871.56844342,439844.2121128676 7444866.016562488,439843.8427614201 7444858.704604011,439837.444684856 7444810.387375716,439836.6546913516 7444806.568159137,439835.5547348822 7444803.431625286,439835.0281975237 7444798.941700637,439830.45835002937 7444789.793574777,439824.2027129335 7444780.342143465,439816.89464271266 7444770.9544702135,439815.0362330194 7444769.063890969,439813.7641518389 7444767.033499265,439811.69696125423 7444764.847317884,439794.54142041714 7444753.088869844,439773.2353856647 7444737.307684012,439755.91420672426 7444725.236731473,439728.53310413857 7444705.347235164,439723.9404817202 7444702.105004748,439719.3649017648 7444699.5119854845)))
180;2.9987648682587466e-12;Taubate;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((439575.70387932664 7444706.482468212,439461.82135916717 7444793.580599644,439473.0360628067 7444837.43950207,439603.20362179034 7444963.877544718,439722.41785500955 7444841.173294611,439611.7942797989 7444753.682116741,439575.70387932664 7444706.482468212)))
181;2.6577773075536353e-12;Taubate;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((429627.7900623173 7453416.913248872,429609.58016246726 7453429.61183448,429606.4130291158 7453433.765695369,429599.25396297616 7453442.787989166,429564.1055259473 7453484.826865536,429481.06011989317 7453582.77003419,429586.85303544207 7453637.068968571,429660.6252089416 7453641.568063944,429704.2072844772 7453562.853748184,429688.9372578533 7453556.214579953,429714.3339303921 7453503.983621201,429676.8551512994 7453467.932014618,429637.21351660305 7453424.218299322,429627.7900623173 7453416.913248872)))
182;1.968074703118049e-12;Taubate;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((451003.8723368578 7433886.427112127,450881.5607897353 7433938.151105141,450768.06282222905 7433980.625009278,450768.0574465703 7433982.262493098,450793.80905847636 7433997.085415389,450814.63105154084 7434008.616951298,450856.23545168503 7434043.688405395,451052.3581423667 7433999.029791947,451039.77552738786 7433985.888187634,451020.645140863 7433960.716526322,451003.8723368578 7433886.427112127)))
183;1.7619873927851422e-12;Taubate;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((430803.371294793 7456409.598954993,430722.54093486076 7456501.204724941,430642.262890871 7456592.266377224,430736.48897557036 7456606.367940168,430747.5450236208 7456608.263925783,430758.59351446375 7456611.799918592,430779.86706797354 7456618.594770005,430794.2274250941 7456574.516535104,430809.4162463148 7456529.622093197,430821.0498537449 7456510.541945244,430835.43239856977 7456491.474451471,430866.1391987161 7456449.521719808,430835.16444263357 7456430.245566506,430803.371294793 7456409.598954993)))
184;1.7622064120225041e-12;Taubate;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((449618.4399684184 7452302.455013531,449574.95951880614 7452320.343594162,449948.15214062535 7452650.59331519,449975.72842637124 7452622.266416127,449618.4399684184 7452302.455013531)))
