id;atribuicao;status;validacao;status_val;obs;area_km2;st_astext
3567;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((453588.646550982 7443901.9862726405,454288.646550982 7443901.9862726405,454288.646550982 7443501.9862726405,453588.646550982 7443501.9862726405,453588.646550982 7443901.9862726405)))
3568;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((453588.646550982 7444301.9862726405,454288.646550982 7444301.9862726405,454288.646550982 7443901.9862726405,453588.646550982 7443901.9862726405,453588.646550982 7444301.9862726405)))
3569;analista 4;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((453588.646550982 7441501.9862726405,454288.646550982 7441501.9862726405,454288.646550982 7441101.9862726405,453588.646550982 7441101.9862726405,453588.646550982 7441501.9862726405)))
3570;analista 4;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((453588.646550982 7441901.9862726405,454288.646550982 7441901.9862726405,454288.646550982 7441501.9862726405,453588.646550982 7441501.9862726405,453588.646550982 7441901.9862726405)))
3571;analista 4;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((453588.646550982 7442301.9862726405,454288.646550982 7442301.9862726405,454288.646550982 7441901.9862726405,453588.646550982 7441901.9862726405,453588.646550982 7442301.9862726405)))
3572;analista 4;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((453588.646550982 7442701.9862726405,454288.646550982 7442701.9862726405,454288.646550982 7442301.9862726405,453588.646550982 7442301.9862726405,453588.646550982 7442701.9862726405)))
3573;analista 4;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((453588.646550982 7439901.9862726405,454288.646550982 7439901.9862726405,454288.646550982 7439501.9862726405,453588.646550982 7439501.9862726405,453588.646550982 7439901.9862726405)))
3574;analista 4;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((453588.646550982 7440301.9862726405,454288.646550982 7440301.9862726405,454288.646550982 7439901.9862726405,453588.646550982 7439901.9862726405,453588.646550982 7440301.9862726405)))
3575;analista 4;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((453588.646550982 7440701.9862726405,454288.646550982 7440701.9862726405,454288.646550982 7440301.9862726405,453588.646550982 7440301.9862726405,453588.646550982 7440701.9862726405)))
3576;analista 4;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((453588.646550982 7441101.9862726405,454288.646550982 7441101.9862726405,454288.646550982 7440701.9862726405,453588.646550982 7440701.9862726405,453588.646550982 7441101.9862726405)))
3577;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((453588.646550982 7449501.9862726405,454288.646550982 7449501.9862726405,454288.646550982 7449101.9862726405,453588.646550982 7449101.9862726405,453588.646550982 7449501.9862726405)))
3621;NULL;NULL;NULL;NULL;NULL;0.2660537369580123;MULTIPOLYGON(((467017.3505452888 7446764.002748527,466888.646550982 7446806.559925888,466888.646550982 7447101.9862726405,467588.646550982 7447101.9862726405,467588.646550982 7446701.9862726405,467121.38275544345 7446701.9862726405,467017.3505452888 7446764.002748527)))
3578;analista 4;finalizado;NULL;NULL;NULL;0.16662460438157284;MULTIPOLYGON(((453663.7779313688 7449871.465341706,453696.17470471794 7449785.046100283,453712.5155272561 7449760.546535149,453828.1667167811 7449672.067381822,453864.93969657813 7449657.248346415,453965.1607127985 7449649.676364131,454014.93891200377 7449672.260173974,454058.82377356046 7449722.064456925,454142.86078806384 7449762.315682758,454207.39765131084 7449773.0021431185,454284.6390355535 7449769.384289624,454288.646550982 7449766.08974609,454288.646550982 7449501.9862726405,453588.646550982 7449501.9862726405,453588.646550982 7449901.9862726405,453660.9962657261 7449901.9862726405,453663.7779313688 7449871.465341706)))
3579;analista 4;finalizado;NULL;NULL;NULL;0.014981748057253552;MULTIPOLYGON(((453627.28430346516 7450135.520404484,453651.26101243764 7450008.803205879,453660.9962657261 7449901.9862726405,453588.646550982 7449901.9862726405,453588.646550982 7450205.830907511,453627.28430346516 7450135.520404484)))
3580;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((453588.646550982 7447901.9862726405,454288.646550982 7447901.9862726405,454288.646550982 7447501.9862726405,453588.646550982 7447501.9862726405,453588.646550982 7447901.9862726405)))
3581;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((453588.646550982 7448301.9862726405,454288.646550982 7448301.9862726405,454288.646550982 7447901.9862726405,453588.646550982 7447901.9862726405,453588.646550982 7448301.9862726405)))
3582;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((453588.646550982 7448701.9862726405,454288.646550982 7448701.9862726405,454288.646550982 7448301.9862726405,453588.646550982 7448301.9862726405,453588.646550982 7448701.9862726405)))
3584;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((453588.646550982 7446301.9862726405,454288.646550982 7446301.9862726405,454288.646550982 7445901.9862726405,453588.646550982 7445901.9862726405,453588.646550982 7446301.9862726405)))
3585;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((453588.646550982 7446701.9862726405,454288.646550982 7446701.9862726405,454288.646550982 7446301.9862726405,453588.646550982 7446301.9862726405,453588.646550982 7446701.9862726405)))
3586;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((453588.646550982 7447101.9862726405,454288.646550982 7447101.9862726405,454288.646550982 7446701.9862726405,453588.646550982 7446701.9862726405,453588.646550982 7447101.9862726405)))
3587;analista 4;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((453588.646550982 7447501.9862726405,454288.646550982 7447501.9862726405,454288.646550982 7447101.9862726405,453588.646550982 7447101.9862726405,453588.646550982 7447501.9862726405)))
3588;NULL;NULL;NULL;NULL;NULL;3.273596930028515e-05;MULTIPOLYGON(((470391.13833485974 7451389.603016826,470388.646550982 7451382.980749952,470388.646550982 7451409.255877255,470391.13833485974 7451389.603016826)))
3589;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((467588.646550982 7451101.9862726405,468288.646550982 7451101.9862726405,468288.646550982 7450701.9862726405,467588.646550982 7450701.9862726405,467588.646550982 7451101.9862726405)))
3590;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((467588.646550982 7451501.9862726405,468288.646550982 7451501.9862726405,468288.646550982 7451101.9862726405,467588.646550982 7451101.9862726405,467588.646550982 7451501.9862726405)))
3591;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((467588.646550982 7451901.9862726405,468288.646550982 7451901.9862726405,468288.646550982 7451501.9862726405,467588.646550982 7451501.9862726405,467588.646550982 7451901.9862726405)))
3592;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((467588.646550982 7452301.9862726405,468288.646550982 7452301.9862726405,468288.646550982 7451901.9862726405,467588.646550982 7451901.9862726405,467588.646550982 7452301.9862726405)))
3593;NULL;NULL;NULL;NULL;NULL;0.27665854249498373;MULTIPOLYGON(((468219.07798213983 7449489.17408892,468288.646550982 7449419.703797442,468288.646550982 7449101.9862726405,467588.646550982 7449101.9862726405,467588.646550982 7449501.9862726405,468213.8239453632 7449501.9862726405,468219.07798213983 7449489.17408892)))
3594;NULL;NULL;NULL;NULL;NULL;0.2143013885119134;MULTIPOLYGON(((468049.4324887461 7449837.947350081,468111.7084368426 7449750.99911963,468213.8239453632 7449501.9862726405,467588.646550982 7449501.9862726405,467588.646550982 7449901.9862726405,468020.0151849211 7449901.9862726405,468049.4324887461 7449837.947350081)))
3595;NULL;NULL;NULL;NULL;NULL;0.1850818551124;MULTIPOLYGON(((468243.74713528383 7450210.81526646,468142.19121776597 7450144.615494315,467978.25775303313 7450118.545453359,467869.41492444923 7450137.591268813,467828.98007150076 7450122.627365598,467861.385997107 7450061.923392504,468019.5627403501 7449902.971205285,468020.0151849211 7449901.9862726405,467588.646550982 7449901.9862726405,467588.646550982 7450301.9862726405,468288.646550982 7450301.9862726405,468288.646550982 7450231.9314823225,468243.74713528383 7450210.81526646)))
3596;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((467588.646550982 7450701.9862726405,468288.646550982 7450701.9862726405,468288.646550982 7450301.9862726405,467588.646550982 7450301.9862726405,467588.646550982 7450701.9862726405)))
3597;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((467588.646550982 7447901.9862726405,468288.646550982 7447901.9862726405,468288.646550982 7447501.9862726405,467588.646550982 7447501.9862726405,467588.646550982 7447901.9862726405)))
3598;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((467588.646550982 7448301.9862726405,468288.646550982 7448301.9862726405,468288.646550982 7447901.9862726405,467588.646550982 7447901.9862726405,467588.646550982 7448301.9862726405)))
3599;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((467588.646550982 7448701.9862726405,468288.646550982 7448701.9862726405,468288.646550982 7448301.9862726405,467588.646550982 7448301.9862726405,467588.646550982 7448701.9862726405)))
3600;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((467588.646550982 7449101.9862726405,468288.646550982 7449101.9862726405,468288.646550982 7448701.9862726405,467588.646550982 7448701.9862726405,467588.646550982 7449101.9862726405)))
3601;NULL;NULL;NULL;NULL;NULL;0.08931710592015886;MULTIPOLYGON(((468230.6689740551 7446607.737568915,468059.59968149394 7446678.910393351,468004.3322096637 7446664.127988976,467950.9952106122 7446623.081555389,467880.9079023246 7446550.166549431,467841.9041654521 7446525.071062002,467588.646550982 7446456.246635883,467588.646550982 7446701.9862726405,468288.646550982 7446701.9862726405,468288.646550982 7446573.134776918,468230.6689740551 7446607.737568915)))
3602;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((467588.646550982 7447101.9862726405,468288.646550982 7447101.9862726405,468288.646550982 7446701.9862726405,467588.646550982 7446701.9862726405,467588.646550982 7447101.9862726405)))
3603;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((467588.646550982 7447501.9862726405,468288.646550982 7447501.9862726405,468288.646550982 7447101.9862726405,467588.646550982 7447101.9862726405,467588.646550982 7447501.9862726405)))
3604;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((467588.646550982 7452701.9862726405,468288.646550982 7452701.9862726405,468288.646550982 7452301.9862726405,467588.646550982 7452301.9862726405,467588.646550982 7452701.9862726405)))
3605;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((467588.646550982 7453101.9862726405,468288.646550982 7453101.9862726405,468288.646550982 7452701.9862726405,467588.646550982 7452701.9862726405,467588.646550982 7453101.9862726405)))
3606;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((467588.646550982 7453501.9862726405,468288.646550982 7453501.9862726405,468288.646550982 7453101.9862726405,467588.646550982 7453101.9862726405,467588.646550982 7453501.9862726405)))
3607;NULL;NULL;NULL;NULL;NULL;0.03467260239530777;MULTIPOLYGON(((467787.90230223455 7453550.426021263,467921.95087188116 7453544.8094019,468172.58511658706 7453561.670282714,468288.646550982 7453607.946871319,468288.646550982 7453501.9862726405,467588.646550982 7453501.9862726405,467588.646550982 7453514.748251632,467787.90230223455 7453550.426021263)))
3608;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((466888.646550982 7451101.9862726405,467588.646550982 7451101.9862726405,467588.646550982 7450701.9862726405,466888.646550982 7450701.9862726405,466888.646550982 7451101.9862726405)))
3609;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((466888.646550982 7451501.9862726405,467588.646550982 7451501.9862726405,467588.646550982 7451101.9862726405,466888.646550982 7451101.9862726405,466888.646550982 7451501.9862726405)))
3610;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((466888.646550982 7451901.9862726405,467588.646550982 7451901.9862726405,467588.646550982 7451501.9862726405,466888.646550982 7451501.9862726405,466888.646550982 7451901.9862726405)))
3611;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((466888.646550982 7452301.9862726405,467588.646550982 7452301.9862726405,467588.646550982 7451901.9862726405,466888.646550982 7451901.9862726405,466888.646550982 7452301.9862726405)))
3612;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((466888.646550982 7449501.9862726405,467588.646550982 7449501.9862726405,467588.646550982 7449101.9862726405,466888.646550982 7449101.9862726405,466888.646550982 7449501.9862726405)))
3613;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((466888.646550982 7449901.9862726405,467588.646550982 7449901.9862726405,467588.646550982 7449501.9862726405,466888.646550982 7449501.9862726405,466888.646550982 7449901.9862726405)))
3614;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((466888.646550982 7450301.9862726405,467588.646550982 7450301.9862726405,467588.646550982 7449901.9862726405,466888.646550982 7449901.9862726405,466888.646550982 7450301.9862726405)))
3615;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((466888.646550982 7450701.9862726405,467588.646550982 7450701.9862726405,467588.646550982 7450301.9862726405,466888.646550982 7450301.9862726405,466888.646550982 7450701.9862726405)))
3616;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((466888.646550982 7447901.9862726405,467588.646550982 7447901.9862726405,467588.646550982 7447501.9862726405,466888.646550982 7447501.9862726405,466888.646550982 7447901.9862726405)))
3617;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((466888.646550982 7448301.9862726405,467588.646550982 7448301.9862726405,467588.646550982 7447901.9862726405,466888.646550982 7447901.9862726405,466888.646550982 7448301.9862726405)))
3618;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((466888.646550982 7448701.9862726405,467588.646550982 7448701.9862726405,467588.646550982 7448301.9862726405,466888.646550982 7448301.9862726405,466888.646550982 7448701.9862726405)))
3619;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((466888.646550982 7449101.9862726405,467588.646550982 7449101.9862726405,467588.646550982 7448701.9862726405,466888.646550982 7448701.9862726405,466888.646550982 7449101.9862726405)))
3620;NULL;NULL;NULL;NULL;NULL;0.06971431147808589;MULTIPOLYGON(((467563.17694710207 7446449.325103141,467482.0885125967 7446458.453980201,467427.5149716338 7446487.353214087,467253.22681406233 7446623.294176976,467151.5093777587 7446684.026892287,467139.96821829287 7446690.9069645405,467121.38275544345 7446701.9862726405,467588.646550982 7446701.9862726405,467588.646550982 7446456.246635883,467563.17694710207 7446449.325103141)))
3622;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((466888.646550982 7447501.9862726405,467588.646550982 7447501.9862726405,467588.646550982 7447101.9862726405,466888.646550982 7447101.9862726405,466888.646550982 7447501.9862726405)))
3623;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((468288.646550982 7452701.9862726405,468988.646550982 7452701.9862726405,468988.646550982 7452301.9862726405,468288.646550982 7452301.9862726405,468288.646550982 7452701.9862726405)))
3624;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((468288.646550982 7453101.9862726405,468988.646550982 7453101.9862726405,468988.646550982 7452701.9862726405,468288.646550982 7452701.9862726405,468288.646550982 7453101.9862726405)))
3625;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((468288.646550982 7453501.9862726405,468988.646550982 7453501.9862726405,468988.646550982 7453101.9862726405,468288.646550982 7453101.9862726405,468288.646550982 7453501.9862726405)))
3626;NULL;NULL;NULL;NULL;NULL;0.13230434784519263;MULTIPOLYGON(((468316.7485625982 7453619.151844248,468421.04341245536 7453646.037131747,468520.792529501 7453657.372077526,468578.03603702807 7453638.644848192,468634.10527632624 7453638.887883354,468718.62641852244 7453664.865509497,468812.85212183854 7453718.509557741,468935.1677633342 7453849.040289383,468988.646550982 7453886.9751341585,468988.646550982 7453501.9862726405,468288.646550982 7453501.9862726405,468288.646550982 7453607.946871319,468316.7485625982 7453619.151844248)))
3627;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((468288.646550982 7451101.9862726405,468988.646550982 7451101.9862726405,468988.646550982 7450701.9862726405,468288.646550982 7450701.9862726405,468288.646550982 7451101.9862726405)))
3628;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((468288.646550982 7451501.9862726405,468988.646550982 7451501.9862726405,468988.646550982 7451101.9862726405,468288.646550982 7451101.9862726405,468288.646550982 7451501.9862726405)))
3629;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((468288.646550982 7451901.9862726405,468988.646550982 7451901.9862726405,468988.646550982 7451501.9862726405,468288.646550982 7451501.9862726405,468288.646550982 7451901.9862726405)))
3630;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((468288.646550982 7452301.9862726405,468988.646550982 7452301.9862726405,468988.646550982 7451901.9862726405,468288.646550982 7451901.9862726405,468288.646550982 7452301.9862726405)))
3631;NULL;NULL;NULL;NULL;NULL;0.04171558710098545;MULTIPOLYGON(((468390.6430181707 7449317.851417506,468494.90356810496 7449157.893338483,468506.93258067156 7449101.9862726405,468288.646550982 7449101.9862726405,468288.646550982 7449419.703797442,468390.6430181707 7449317.851417506)))
3632;NULL;NULL;NULL;NULL;NULL;0.0052175939241141936;MULTIPOLYGON(((468288.646550982 7450231.9314823225,468288.646550982 7450301.9862726405,468437.6040712438 7450301.9862726405,468288.646550982 7450231.9314823225)))
3633;NULL;NULL;NULL;NULL;NULL;0.2112961915644135;MULTIPOLYGON(((468816.5336487738 7450504.517658411,468751.72688107274 7450425.4866702175,468643.0897037701 7450405.6679506935,468537.53197944234 7450368.482538016,468500.3646329857 7450331.502593705,468437.6040712438 7450301.9862726405,468288.646550982 7450301.9862726405,468288.646550982 7450701.9862726405,468988.646550982 7450701.9862726405,468988.646550982 7450495.785087136,468816.5336487738 7450504.517658411)))
3634;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((468288.646550982 7447901.9862726405,468988.646550982 7447901.9862726405,468988.646550982 7447501.9862726405,468288.646550982 7447501.9862726405,468288.646550982 7447901.9862726405)))
3635;NULL;NULL;NULL;NULL;NULL;0.2782848760475825;MULTIPOLYGON(((468947.4779362133 7448290.840097516,468988.646550982 7448234.934430439,468988.646550982 7447901.9862726405,468288.646550982 7447901.9862726405,468288.646550982 7448301.9862726405,468928.55271285225 7448301.9862726405,468947.4779362133 7448290.840097516)))
3636;NULL;NULL;NULL;NULL;NULL;0.16968665184735265;MULTIPOLYGON(((468651.0934102701 7448564.326328221,468757.6476068084 7448423.949560213,468876.3771582665 7448332.715519928,468928.55271285225 7448301.9862726405,468288.646550982 7448301.9862726405,468288.646550982 7448701.9862726405,468569.2558835004 7448701.9862726405,468651.0934102701 7448564.326328221)))
3637;NULL;NULL;NULL;NULL;NULL;0.0985748188227997;MULTIPOLYGON(((468533.1743459659 7448980.022803735,468540.3097913501 7448782.597976837,468564.10035144474 7448710.658458669,468569.2558835004 7448701.9862726405,468288.646550982 7448701.9862726405,468288.646550982 7449101.9862726405,468506.93258067156 7449101.9862726405,468533.1743459659 7448980.022803735)))
3638;NULL;NULL;NULL;NULL;NULL;0.035759744575882824;MULTIPOLYGON(((468846.347216733 7446174.5557032665,468645.5890741316 7446301.9862726405,468988.646550982 7446301.9862726405,468988.646550982 7446106.598994861,468846.347216733 7446174.5557032665)))
3639;NULL;NULL;NULL;NULL;NULL;0.2307665289130666;MULTIPOLYGON(((468611.03374488966 7446323.920153992,468345.3854640165 7446539.271257436,468288.646550982 7446573.134776918,468288.646550982 7446701.9862726405,468988.646550982 7446701.9862726405,468988.646550982 7446301.9862726405,468645.5890741316 7446301.9862726405,468611.03374488966 7446323.920153992)))
3640;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((468288.646550982 7447101.9862726405,468988.646550982 7447101.9862726405,468988.646550982 7446701.9862726405,468288.646550982 7446701.9862726405,468288.646550982 7447101.9862726405)))
3641;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((468288.646550982 7447501.9862726405,468988.646550982 7447501.9862726405,468988.646550982 7447101.9862726405,468288.646550982 7447101.9862726405,468288.646550982 7447501.9862726405)))
3642;NULL;NULL;NULL;NULL;NULL;0.26035922605230694;MULTIPOLYGON(((469620.1438597413 7450819.631502017,469437.2900846751 7450701.9862726405,468988.646550982 7450701.9862726405,468988.646550982 7451101.9862726405,469688.646550982 7451101.9862726405,469688.646550982 7450843.742145081,469620.1438597413 7450819.631502017)))
3643;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((468988.646550982 7451501.9862726405,469688.646550982 7451501.9862726405,469688.646550982 7451101.9862726405,468988.646550982 7451101.9862726405,468988.646550982 7451501.9862726405)))
3644;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((468988.646550982 7451901.9862726405,469688.646550982 7451901.9862726405,469688.646550982 7451501.9862726405,468988.646550982 7451501.9862726405,468988.646550982 7451901.9862726405)))
3645;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((468988.646550982 7452301.9862726405,469688.646550982 7452301.9862726405,469688.646550982 7451901.9862726405,468988.646550982 7451901.9862726405,468988.646550982 7452301.9862726405)))
3646;NULL;NULL;NULL;NULL;NULL;0.039583816263630014;MULTIPOLYGON(((469411.5350749923 7450685.415906398,469272.09087738645 7450673.041384276,469202.80304740946 7450656.615812968,469143.9640355655 7450605.719239688,469121.6871553311 7450541.779827809,469073.0252310528 7450491.503927337,468988.646550982 7450495.785087136,468988.646550982 7450701.9862726405,469437.2900846751 7450701.9862726405,469411.5350749923 7450685.415906398)))
3647;NULL;NULL;NULL;NULL;NULL;0.06778309039235059;MULTIPOLYGON(((469001.1700238782 7447861.209473748,469082.11412698013 7447810.811677633,469132.33765341114 7447761.612476103,469225.77298468194 7447584.13885824,469358.60721360444 7447501.9862726405,468988.646550982 7447501.9862726405,468988.646550982 7447901.9862726405,469003.04052620236 7447901.9862726405,469001.1700238782 7447861.209473748)))
3648;NULL;NULL;NULL;NULL;NULL;0.005809614954795583;MULTIPOLYGON(((468989.6921056878 7448233.514600463,469003.38554420846 7448193.588831356,469011.8136765992 7448093.240239436,469003.04052620236 7447901.9862726405,468988.646550982 7447901.9862726405,468988.646550982 7448234.934430439,468989.6921056878 7448233.514600463)))
3649;NULL;NULL;NULL;NULL;NULL;0.05605786814602628;MULTIPOLYGON(((469264.53214714053 7446265.665848881,469276.8142507944 7446185.586948129,469269.1471661495 7446139.695183607,469258.18965411314 7446125.835074231,469142.703005606 7446088.925426168,468997.1387876825 7446102.543428078,468988.646550982 7446106.598994861,468988.646550982 7446301.9862726405,469258.98884695646 7446301.9862726405,469264.53214714053 7446265.665848881)))
3650;NULL;NULL;NULL;NULL;NULL;0.1316258016459734;MULTIPOLYGON(((469354.60733425344 7446636.141276453,469328.4277044184 7446543.19973387,469269.17238521436 7446399.045233063,469257.9485560333 7446308.802394068,469258.98884695646 7446301.9862726405,468988.646550982 7446301.9862726405,468988.646550982 7446701.9862726405,469457.1076949133 7446701.9862726405,469354.60733425344 7446636.141276453)))
3651;NULL;NULL;NULL;NULL;NULL;0.24322800233863423;MULTIPOLYGON(((469632.5013490916 7447035.146423502,469633.4792051912 7446927.401542818,469614.46019171586 7446861.080866246,469580.2853173381 7446796.908644585,469535.28745574184 7446752.208008648,469457.1076949133 7446701.9862726405,468988.646550982 7446701.9862726405,468988.646550982 7447101.9862726405,469591.76896759635 7447101.9862726405,469632.5013490916 7447035.146423502)))
3652;NULL;NULL;NULL;NULL;NULL;0.20605525940800618;MULTIPOLYGON(((469419.59176353854 7447464.269800769,469479.3570911379 7447416.249208324,469504.2230837201 7447362.526662193,469512.46420722373 7447278.135110162,469534.3760066508 7447196.165319148,469591.76896759635 7447101.9862726405,468988.646550982 7447101.9862726405,468988.646550982 7447501.9862726405,469358.60721360444 7447501.9862726405,469419.59176353854 7447464.269800769)))
3653;NULL;NULL;NULL;NULL;NULL;0.0025331186552559003;MULTIPOLYGON(((469441.2279318592 7453931.545778276,469492.52905668085 7453901.9862726405,469321.1379186517 7453901.9862726405,469441.2279318592 7453931.545778276)))
3654;NULL;NULL;NULL;NULL;NULL;0.278834672053894;MULTIPOLYGON(((469688.646550982 7452653.3657124825,469688.646550982 7452301.9862726405,468988.646550982 7452301.9862726405,468988.646550982 7452701.9862726405,469640.7109475123 7452701.9862726405,469688.646550982 7452653.3657124825)))
3655;NULL;NULL;NULL;NULL;NULL;0.22175090572133893;MULTIPOLYGON(((469520.0978545877 7452963.3481821325,469485.8446985779 7452898.680934209,469486.6018813446 7452879.983081166,469535.0811813177 7452847.532648489,469578.8678721065 7452764.713030009,469640.7109475123 7452701.9862726405,468988.646550982 7452701.9862726405,468988.646550982 7453101.9862726405,469556.6173121648 7453101.9862726405,469520.0978545877 7452963.3481821325)))
3656;NULL;NULL;NULL;NULL;NULL;0.2650388717446013;MULTIPOLYGON(((469589.3612472277 7453188.828531486,469565.0212567939 7453133.8900005,469556.6173121648 7453101.9862726405,468988.646550982 7453101.9862726405,468988.646550982 7453501.9862726405,469688.646550982 7453501.9862726405,469688.646550982 7453284.709217868,469589.3612472277 7453188.828531486)))
3657;NULL;NULL;NULL;NULL;NULL;0.2628490875025775;MULTIPOLYGON(((468988.7010679367 7453887.013805421,469292.36912122194 7453894.9049891345,469321.1379186517 7453901.9862726405,469492.52905668085 7453901.9862726405,469507.38316445163 7453893.427394372,469665.27595133183 7453777.7986375615,469680.16313879186 7453766.896165485,469688.646550982 7453748.163642911,469688.646550982 7453681.712923368,469688.32914403017 7453677.046035139,469688.646550982 7453676.302863059,469688.646550982 7453501.9862726405,468988.646550982 7453501.9862726405,468988.646550982 7453886.9751341585,468988.7010679367 7453887.013805421)))
3658;NULL;NULL;NULL;NULL;NULL;0.052410163395409784;MULTIPOLYGON(((469959.08670449845 7450998.490224807,469940.94750859565 7450959.895854188,469880.7763232579 7450938.572577687,469749.32483358466 7450865.098859496,469688.646550982 7450843.742145081,469688.646550982 7451101.9862726405,469952.5080243919 7451101.9862726405,469959.08670449845 7450998.490224807)))
3659;NULL;NULL;NULL;NULL;NULL;0.21448016183499552;MULTIPOLYGON(((470384.67489413463 7451440.580591407,470388.646550982 7451409.255877255,470388.646550982 7451382.980749952,470376.7778498132 7451351.438003691,470311.0831438002 7451293.18354472,470239.8077518063 7451261.960500132,470152.82856410084 7451233.647316074,470043.6354334726 7451213.1032537855,469984.3347244386 7451184.196974795,469963.723359219 7451159.633912195,469951.12413626775 7451123.757653704,469952.5080243919 7451101.9862726405,469688.646550982 7451101.9862726405,469688.646550982 7451501.9862726405,470336.4695854612 7451501.9862726405,470384.67489413463 7451440.580591407)))
3660;NULL;NULL;NULL;NULL;NULL;0.17127745735854807;MULTIPOLYGON(((469976.398379616 7451881.304336766,469972.0640761256 7451789.6015107045,469989.7563619808 7451759.440475082,470129.8040233452 7451700.641318264,470200.9609038425 7451623.85634709,470293.8837407819 7451556.2336755805,470336.4695854612 7451501.9862726405,469688.646550982 7451501.9862726405,469688.646550982 7451901.9862726405,469988.02739275334 7451901.9862726405,469976.398379616 7451881.304336766)))
3661;NULL;NULL;NULL;NULL;NULL;0.12271093512017371;MULTIPOLYGON(((469927.3328457328 7452298.315175042,469998.6718482402 7452149.043944888,470030.72410354746 7452022.8654489145,470031.42766030255 7451979.172663248,469988.02739275334 7451901.9862726405,469688.646550982 7451901.9862726405,469688.646550982 7452301.9862726405,469925.0533661328 7452301.9862726405,469927.3328457328 7452298.315175042)))
3662;NULL;NULL;NULL;NULL;NULL;0.04428132756156584;MULTIPOLYGON(((469737.8797722926 7452603.4289926905,469925.0533661328 7452301.9862726405,469688.646550982 7452301.9862726405,469688.646550982 7452653.3657124825,469737.8797722926 7452603.4289926905)))
