id;area_km2;municipio;cod_estado;cod_class;class;obs;st_astext
984;1.3104520972001905e-13;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((497803.1751336541 7506045.767597599,497789.1096531702 7506052.346357461,497773.66528364306 7506058.924907442,497760.4270650274 7506065.777965898,497745.25828431576 7506073.45333123,497728.15897674893 7506081.676799297,497719.3334994964 7506086.062686609,497723.46806522214 7506100.047492832,497728.9807907035 7506118.968119267,497731.7388389053 7506117.049124694,497729.5336811515 7506109.919593161,497725.9502940234 7506098.402660703,497735.8788401625 7506094.291128605,497750.4959337127 7506087.712480452,497766.7678289808 7506080.03726331,497780.8334632451 7506072.635913648,497811.998259282 7506057.5594194885,497803.1751336541 7506045.767597599)))
985;1.7973477153330137e-12;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((501906.0642995718 7500854.1676561255,501906.0647768781 7500858.0051589515,501873.83549686853 7501066.606255585,501879.3507565792 7501079.214694684,501929.25004312 7501080.304939812,501935.86508572445 7501069.065545865,501964.52888150886 7501010.402230577,502027.9191257711 7500880.192232457,502021.5778175853 7500875.533238761,501990.97594926733 7500866.765801326,501968.64506673237 7500861.834751349,501949.62252093724 7500857.999679377,501924.53515599493 7500855.535884237,501906.0642995718 7500854.1676561255)))
986;2.135772263814561e-12;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((503936.8051132515 7501119.118719388,503921.93065923936 7501168.462781047,503903.7499424359 7501226.031243681,503886.6696229195 7501274.827942992,503855.2597776956 7501349.395281563,503926.38365120767 7501332.382037206,503959.19003256597 7501329.358297113,503989.2388018398 7501323.594103386,504021.751561759 7501252.315696164,504060.32856901723 7501178.84303664,504003.8058916005 7501152.817084942,503936.8051132515 7501119.118719388)))
987;9.282301820118138e-13;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((499132.36831538135 7506808.46634182,499097.6187605487 7506811.206465175,499060.6623118211 7506823.2696055155,499040.8050853756 7506829.849485528,499027.01541581657 7506833.139172948,498992.81808393623 7506824.910584604,498967.99750375166 7506818.327832888,498994.4666099208 7506919.7885950245,499013.2211617573 7506907.724380721,499041.90543817607 7506874.820525114,499057.9018315965 7506865.498253444,499080.51676450664 7506862.757488921,499104.23475246417 7506861.66203627,499134.0197102651 7506867.696439779,499156.08302295324 7506865.503959477,499161.04783937 7506854.535696477,499159.3940914729 7506836.437540472,499163.8080639914 7506811.758634865,499132.36831538135 7506808.46634182)))
988;8.073164711533666e-12;Cruzeiro;SP;3;Supressão de Vergetação;NULL;MULTIPOLYGON(((504819.4682821053 7495594.300352201,504790.8085866177 7495598.693589233,504759.94417586835 7495603.087460308,504720.2589190822 7495600.907648579,504673.96158954024 7495605.306103567,504707.0516490875 7495668.867446603,504764.4041224929 7495765.303484367,504797.49490329844 7495828.865290673,504790.8951327666 7495874.902530579,504828.3874480946 7495912.157404764,504943.0397787152 7495929.658058116,504934.2476745917 7496012.963280091,504958.5170729899 7496065.567691976,505004.8221735542 7496080.897884215,505053.3075071736 7496021.693097058,505064.3058933487 7495944.96351886,505037.80774622527 7495820.019413589,505000.3029577201 7495745.498921656,504938.5474461857 7495673.178675566,504887.82512218837 7495629.35252331,504850.3347445801 7495596.482705739,504819.4682821053 7495594.300352201)))
989;6.108959648873764e-13;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((498341.5873464263 7510240.823376367,498275.9315679122 7510270.986218138,498321.7130753111 7510360.404701633,498381.8517589145 7510333.532206956,498341.5873464263 7510240.823376367)))
990;1.2663516909713102e-12;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((498836.0469736973 7501173.826991818,498821.1595482617 7501177.663435878,498795.795636823 7501185.8848569915,498757.19872037775 7501193.55694658,498706.47190562205 7501196.293882705,498662.3620165292 7501194.0971898455,498664.56613500876 7501209.995962606,498660.7054935048 7501221.508401148,498647.4719154235 7501227.537743894,498635.3411792479 7501232.470719762,498625.4156501911 7501240.693254894,498633.68563007086 7501248.369192199,498662.9069360097 7501268.1080097,498679.44739626825 7501278.525802963,498686.06281591754 7501291.683887933,498704.2591715735 7501281.817298623,498720.8010473329 7501275.788162186,498740.6514071808 7501267.018136141,498768.772814144 7501253.3146966845,498778.69748809235 7501254.960176974,498804.61174640025 7501261.54096676,498832.1794526056 7501277.441741577,498834.937264004 7501265.380905443,498833.83609205845 7501244.548127957,498831.0806249187 7501225.908163167,498833.28826151317 7501197.948741045,498836.0469736973 7501173.826991818)))
991;7.41710524850314e-12;Cruzeiro;SP;3;Supressão de Vergetação;NULL;MULTIPOLYGON(((499526.7053519786 7508140.061383873,499513.46502171125 7508181.744890107,499430.7185406305 7508247.558991488,499408.6528192602 7508261.818532918,499666.80911577307 7508560.200200082,499683.35862554057 7508545.939902002,499710.9411217225 7508519.613129861,499763.8996693675 7508441.729320455,499792.58514100965 7508413.2086689435,499820.16725058114 7508383.591042357,499603.93269094464 7508148.839120049,499526.7053519786 7508140.061383873)))
992;2.3311081004371305e-12;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((500031.4557341244 7514544.822815444,499988.96288971533 7514559.637682357,499972.40720265976 7514571.709022131,499956.95515343465 7514601.338729411,499938.1919228075 7514624.3840599535,499914.4619781879 7514634.8092551865,499875.83178451087 7514649.623916725,499858.17228982656 7514651.269867963,499841.0646106398 7514656.756714242,499810.1604463523 7514661.694678184,499802.4342703647 7514673.217318634,499790.84479492775 7514704.493210476,499764.3545673397 7514764.301579731,499817.88503601454 7514783.506998427,499857.6193974391 7514763.205312619,499908.39101307804 7514723.150273049,499910.5985858 7514701.202151662,499945.9177188281 7514685.289937904,499971.3032977533 7514675.413365739,500004.4148760076 7514671.023775903,500019.3150990401 7514684.192615862,500028.69674717844 7514699.556275306,500039.18210407236 7514702.299767042,500048.0118381279 7514690.776983095,500045.8043337278 7514669.37760286,500035.8708075905 7514645.234766318,500018.7631676255 7514625.481572989,500014.90014608874 7514608.471876912,500033.1114086546 7514595.851760311,500048.56339244294 7514593.656922479,500060.15233030345 7514579.939407917,500046.9076887004 7514549.761054206,500031.4557341244 7514544.822815444)))
993;1.8947125515958353e-12;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((499428.0298361487 7506381.7840455305,499308.3353724392 7506502.4297618745,499321.57081765897 7506551.239285767,499368.4546550288 7506538.4904228775,499415.8896797347 7506533.967803698,499512.965710287 7506530.955172311,499514.6203961003 7506531.503639827,499519.03347019135 7506514.502918312,499519.0339680908 7506498.598904555,499518.48288282665 7506483.243303235,499516.27708505304 7506468.436077967,499511.8650492043 7506453.080384164,499428.0298361487 7506381.7840455305)))
1024;3.0148164085530627e-13;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((499215.1146326319 7506619.265344126,499216.2155362386 7506663.138922131,499231.659455439 7506665.33338156,499277.4388413899 7506689.466095874,499290.6788311901 7506641.2057639845,499256.75801177043 7506624.203136678,499215.1146326319 7506619.265344126)))
994;6.01894257229071e-12;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((496212.26695451076 7504770.210175246,496181.4246980207 7504785.53365313,496181.41342612327 7504785.5388857275,496181.4018509546 7504785.543407807,496181.3900171989 7504785.547201999,496181.3779704969 7504785.550253584,496181.36575751624 7504785.552550917,496181.3534254362 7504785.554084885,496181.3410217674 7504785.554849771,496181.32859464566 7504785.554842528,496163.7308437219 7504785.003650755,496142.2345392645 7504785.546311209,496142.221944366 7504785.546235982,496142.20937916293 7504785.545367809,496120.16715192684 7504783.348130798,496120.1570406218 7504783.346850118,496101.9633936275 7504780.601275571,496046.8429611499 7504877.549200739,496046.836410365 7504877.560036882,496046.82918680913 7504877.570436496,496046.8213193738 7504877.580358081,496046.8128396199 7504877.589761639,496046.80378153565 7504877.598609619,496046.7941815143 7504877.606866302,496046.7840780561 7504877.614498785,496046.77351170575 7504877.621476385,496046.76252480765 7504877.627770996,496046.7511614528 7504877.633357458,496046.7394672213 7504877.638213413,496046.7274890307 7504877.64231931,496046.71527497785 7504877.645658704,496046.7028739531 7504877.648218181,496046.69033584115 7504877.649987478,496046.6777108856 7504877.650959538,495949.1697523016 7504882.007444737,495924.48497479636 7504899.959616138,495924.04198564804 7504900.674718821,495924.0380125843 7504900.680945603,495924.032383273 7504900.68898286,495924.02636635624 7504900.6967341695,495924.01997633436 7504900.704180874,495924.01322864403 7504900.71130513,495924.00613939995 7504900.718089657,495923.9987259512 7504900.724518227,495923.99100581935 7504900.730575217,495923.9829979148 7504900.736246174,495923.97472134326 7504900.741517335,495923.96619610465 7504900.746376074,495923.9574427123 7504900.750810684,495923.9484823271 7504900.754810391,495923.9393364178 7504900.75836559,495923.9300270401 7504900.761467789,495923.9205767099 7504900.764109419,495923.91100816044 7504900.766284256,495923.90134442237 7504900.76798686,495923.8916087521 7504900.769213308,495923.8818246218 7504900.769960538,495923.87201561563 7504900.770226842,495923.86632297223 7504900.770101862,495923.87573299726 7504900.785750912,495923.88607999764 7504900.799864522,495923.89762162376 7504900.813019257,495923.9102693732 7504900.825114282,495923.9211495111 7504900.833956007,495924.10758620896 7504900.906131996,495922.327482848 7504905.451917136,495922.325946972 7504905.455767263,495922.3219937058 7504905.464748262,495922.31760466594 7504905.473524431,495922.3127901915 7504905.482074691,495922.30756201845 7504905.490378527,495922.3019327045 7504905.498415662,495922.2959157843 7504905.5061669815,495922.2895257498 7504905.513613695,495922.28277799574 7504905.520737952,495922.27455139975 7504905.528550852,495922.26589487115 7504905.535884499,495922.25683624746 7504905.542715312,495922.2474047013 7504905.549021196,495922.2376306063 7504905.554781954,495922.2275455211 7504905.559978923,495922.21718181355 7504905.564595526,495922.2065729517 7504905.568616756,495922.1957530308 7504905.572029723,495922.1847569266 7504905.574823422,495922.1736200387 7504905.57698881,495922.1623782481 7504905.578519009,495922.1510677872 7504905.579409003,495922.13972505066 7504905.579655926,495922.1283865149 7504905.579259088,495922.11708879063 7504905.578219651,495922.10586821917 7504905.576541111,495922.0947609367 7504905.57422867,495922.08380272874 7504905.571289887,495922.07302884624 7504905.567734234,495922.06247407646 7504905.563573112,495922.0521722808 7504905.558819979,495922.042156704 7504905.553490141,495922.03245960304 7504905.547600754,495922.0231122369 7504905.541170743,495922.01414474385 7504905.534220839,495922.00558582117 7504905.526773409,495921.9974632211 7504905.518852437,495921.9898029692 7504905.510483554,495921.98262985516 7504905.501693511,495921.97596696217 7504905.492510753,495921.96983560466 7504905.482964862,495921.9672587924 7504905.478443592,495921.9655289493 7504905.481280841,495921.9594164681 7504905.49297954,495921.9540891718 7504905.505056043,495921.94957048335 7504905.517457804,495921.9458799614 7504905.530130696,495921.9430337189 7504905.5430194205,495921.9410441918 7504905.556067938,495921.9399200616 7504905.569219298,495921.9396662067 7504905.582416185,495921.9402836802 7504905.595601006,495921.94176990556 7504905.608716322,495921.94411832036 7504905.621705098,495921.94731867866 7504905.634510472,495921.9513570845 7504905.647076882,495921.95621591085 7504905.659349296,495921.96187397244 7504905.671274401,495921.9683066608 7504905.682800151,495922.13956754655 7504905.579660787,495933.11558297364 7504923.597347202,495933.1210292945 7504923.606984717,495933.1259337676 7504923.616908885,495933.13028140983 7504923.627089303,495933.134058887 7504923.637494757,495933.1372547335 7504923.648093349,495933.13985889184 7504923.6588526005,495933.14186362963 7504923.669739478,495933.14326264424 7504923.680720595,495933.14405174856 7504923.691762352,495933.1442284344 7504923.7028307915,495933.1437922471 7504923.713892129,495933.1427444389 7504923.724912325,495933.1410882795 7504923.735857619,495933.13882883487 7504923.74669454,495933.13597298134 7504923.757389759,495933.13252963085 7504923.767910456,495923.2305003535 7504951.093723545,495908.04998777574 7505003.458106902,496111.27025813266 7505051.903890137,496347.9151633379 7504862.366639222,496347.9214996021 7504862.361713355,496347.93155207165 7504862.354686366,496347.94201652985 7504862.348289002,496347.9528536585 7504862.342545394,496347.96402249136 7504862.337477084,496347.97548116156 7504862.333103182,496347.98718645493 7504862.32944019,496347.9990943341 7504862.326501848,496348.0111600349 7504862.324299246,496348.02333806234 7504862.322840666,496348.0355826229 7504862.322131563,496348.047847629 7504862.322174674,496348.0600868668 7504862.322969732,496348.07225430943 7504862.324513847,496348.08430424146 7504862.326801155,496348.0961912104 7504862.329823108,496348.1078704888 7504862.333568206,496348.1126170245 7504862.335384911,496348.1105376666 7504862.324249851,496348.1077476666 7504862.31298014,496348.10430809046 7504862.301891468,496348.1002305968 7504862.291021178,496348.09552902484 7504862.280405808,496348.09021919954 7504862.270081231,496348.0843190021 7504862.260082385,496348.07784829556 7504862.25044287,496348.0708289294 7504862.241195178,496348.063284616 7504862.232370567,496348.0552407917 7504862.223998739,496348.0467245716 7504862.216107996,496348.0377645393 7504862.208724843,496348.02839114185 7504862.201874239,496347.91516326595 7504862.366639156,496212.26695451076 7504770.210175246)))
995;2.2192017828476223e-12;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((500125.7967689731 7511340.23710342,500111.4515948656 7511350.111741168,500086.07163910754 7511369.8609771915,500072.8299626554 7511393.998835685,500076.1404751894 7511406.067728774,500086.0719703181 7511429.108347085,500119.72870551323 7511465.863534084,500151.1784671154 7511508.104689247,500231.73465520685 7511590.392492587,500253.80498063884 7511606.850060979,500258.21920458984 7511625.502093667,500269.2543284527 7511632.0850426685,500297.94506625505 7511616.723863201,500311.18680312333 7511603.557341008,500322.2213369502 7511581.613371659,500240.56096219254 7511482.868405785,500177.6612740349 7511410.455758423,500146.7631899761 7511370.9576897565,500125.7967689731 7511340.23710342)))
996;3.553140917336758e-12;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((493612.54169464536 7508586.904946487,493607.29585339525 7508599.517996067,493604.25531410094 7508615.148659589,493602.8705083077 7508628.860316073,493602.03596915054 7508645.863152529,493602.305287667 7508661.495240154,493602.296730576 7508682.063649443,493601.735044267 7508706.197054826,493600.3482826051 7508724.570978102,493598.6848949077 7508744.864535246,493595.3651878196 7508768.448395153,493589.8397886142 7508789.83739006,493588.45632169856 7508800.258227774,493587.07445299544 7508806.839596827,493605.82860731543 7508811.509606266,493635.6166724396 7508813.990208727,493686.9207899962 7508812.3658668045,493718.36326334596 7508816.218214009,493795.5860740546 7508836.54393055,493797.80174623616 7508814.0564718945,493797.80904599256 7508795.956117274,493800.5779054574 7508769.629478481,493807.20718274644 7508746.046906589,493820.45641962026 7508721.918536457,493827.63531045034 7508703.272677148,493833.7104535439 7508685.723377268,493742.70616377296 7508643.452830198,493662.73341042927 7508605.574316772,493612.54169464536 7508586.904946487)))
997;1.322721252285468e-12;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((497672.8560195068 7506147.065276868,497669.5464669123 7506148.572879672,497575.7725251943 7506210.390779603,497595.89919980953 7506243.1611083485,497601.4123549359 7506258.654419816,497609.82361403113 7506258.655730876,497617.9580949392 7506265.1007612,497635.8816899092 7506278.402376333,497675.3136748979 7506307.885258887,497714.34721573646 7506236.049925584,497738.3460078387 7506194.923174605,497759.4456723137 7506176.691867178,497672.8560195068 7506147.065276868)))
998;1.7598012824078026e-12;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((505418.37561468605 7505888.950487411,505418.3881897761 7505924.596051773,505420.60540609306 7505955.853758605,505417.8507648268 7505964.629054575,505406.2738634605 7505980.536608772,505395.2469457678 7505992.05680567,505385.8750430322 7506004.673216501,505402.97846379416 7506020.022328213,505424.49431967665 7506035.369878469,505451.5268931216 7506054.005847934,505468.0784926799 7506068.258333875,505533.4161270429 7506010.10479233,505609.78311464936 7505947.559904734,505549.10640898754 7505929.484927725,505418.37561468605 7505888.950487411)))
999;2.1577732120852697e-12;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((501363.7505891515 7503419.92862594,501238.57654743514 7503499.992022244,501589.3327707519 7503774.116186258,501637.8573343373 7503730.245719736,501412.8488519505 7503622.7984713465,501363.7505891515 7503419.92862594)))
1000;1.3778306825344071e-12;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((498573.6258008379 7500814.72100584,498558.1868317204 7500823.490975061,498547.1584363746 7500835.550635877,498537.2331169042 7500843.7729032645,498528.96066728287 7500864.604266921,498520.137465648 7500878.857013651,498499.1843764158 7500891.463937394,498490.3611316173 7500905.716691703,498493.668408898 7500915.036699445,498498.07853011775 7500923.26038605,498505.7972291195 7500927.646877682,498519.0299154266 7500928.744596634,498528.40393359086 7500920.5222430015,498538.88103915995 7500908.462476965,498545.49898794957 7500892.016619107,498552.66797636775 7500878.860120492,498560.93988663616 7500863.510873359,498570.865103903 7500856.385009488,498582.4437939757 7500855.83787023,498597.33036458376 7500858.58031366,498610.56235159334 7500866.804742835,498617.17792994884 7500875.576784707,498623.2421018365 7500884.896994844,498625.99809027463 7500894.216911921,498627.6508110941 7500909.567116502,498629.30417266657 7500917.790515269,498632.060268578 7500926.014016692,498640.32993597264 7500935.334447078,498655.7674319016 7500944.107291179,498670.6539586817 7500948.49433269,498678.92408698384 7500952.880792046,498680.0257354668 7500965.489908515,498680.0248855414 7500975.357845492,498831.64575153275 7501045.542332131,498835.5101359731 7500982.497295961,498728.5462751988 7500963.301136736,498637.57880519994 7500871.192889628,498585.75521448004 7500820.7524766475,498573.6258008379 7500814.72100584)))
1001;9.104771749718974e-13;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((498656.3347573956 7500762.100101329,498650.26848943124 7500776.901281975,498647.5107171437 7500787.865280351,498641.9963752907 7500796.087978904,498632.0716216568 7500798.82815923,498678.93438937457 7500833.369706708,498726.9005065878 7500862.977344289,498752.26195677515 7500878.877671175,498757.22183732066 7500908.48173872,498837.7196422212 7500929.32029748,498841.0292502371 7500910.6811722135,498851.5077052611 7500877.240784001,498757.77893552446 7500837.762012426,498743.442685636 7500847.628699329,498732.96755043 7500838.3081951365,498728.00646539923 7500824.05422535,498717.5312639297 7500815.83015123,498703.19677151035 7500804.864683611,498692.17009449407 7500798.285193477,498679.49005119014 7500783.482371898,498667.9124676931 7500771.968919732,498656.3347573956 7500762.100101329)))
1002;6.25390028029406e-13;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((490306.70788467163 7504840.520931961,490288.49148182623 7504866.830544561,490362.35473296314 7504928.84158317,490412.51961491274 7504965.06475636,490437.3294621571 7504978.240891779,490461.5909049997 7504986.4814036405,490479.78606901923 7504994.169759223,490478.70208709507 7504963.460861724,490438.45263682806 7504945.888317021,490384.4316509957 7504902.534196594,490323.7966721399 7504853.143912781,490306.70788467163 7504840.520931961)))
1003;1.5348564647621392e-12;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((498734.29547788535 7501449.592725547,498660.4002661433 7501559.508086805,498668.3943123549 7501572.118298171,498679.4206151561 7501589.388821607,498690.9986144583 7501603.369956477,498702.3011713567 7501614.609864127,498720.77192527207 7501624.753887674,498737.0376333369 7501628.867050851,498753.5791797033 7501631.335493928,498769.84538746945 7501629.4179606475,498785.28465592535 7501625.581498134,498791.0744390501 7501623.38898842,498802.1127625471 7501489.071193409,498795.22105563426 7501481.121217954,498786.675111198 7501474.267585669,498777.5775918972 7501469.880971185,498758.27953138074 7501464.3970572185,498751.6630821861 7501462.203575226,498743.39268064045 7501457.54289321,498737.60356283793 7501452.334176918,498734.29547788535 7501449.592725547)))
1004;4.2902807636022495e-12;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((506919.49849860003 7505483.611468895,506894.9557614304 7505484.445052125,506867.6575814605 7505490.215285479,506818.0263959518 7505505.043636704,506721.05506711523 7505729.375150384,506902.50950654363 7505724.907570895,506942.21585935965 7505715.018708702,506968.1269835531 7505690.329588977,506994.0307818389 7505649.737310005,507013.8663062887 7505606.405950658,507005.5815258701 7505580.635755291,506985.7125845918 7505550.483823929,506961.43121861626 7505519.785546658,506937.1501973698 7505489.635670658,506919.49849860003 7505483.611468895)))
1005;2.034688563231764e-12;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((501970.5099032993 7500356.8820005525,501956.19436947786 7500509.283363132,501967.22167706164 7500511.474761203,501992.5844109412 7500515.857104637,502025.6665179961 7500523.527606063,502060.95509891864 7500538.872590182,502100.65622741176 7500566.27739736,502130.4084235797 7500416.065995786,501970.5099032993 7500356.8820005525)))
1025;4.1288821545676785e-13;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((498820.17265509773 7506843.517353509,498793.69540200883 7506862.161798562,498878.07707185333 7506999.275502279,498898.48695755046 7506981.727175599,498820.17265509773 7506843.517353509)))
1071;1.7600645963751818e-12;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((496095.08343538415 7506534.353947459,496046.541588258 7506549.148697959,496002.4100326934 7506572.719237817,496082.89832582604 7506732.878483215,496189.89572823857 7506765.810766688,496095.08343538415 7506534.353947459)))
1006;2.124124185488548e-12;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((493136.993426406 7505243.53350958,493146.61608709587 7505257.323055657,493179.10920908296 7505259.683002861,493208.1546279775 7505265.787537855,493233.89344075054 7505274.811162718,493249.082884268 7505291.846254278,493257.6535629192 7505309.975178283,493259.55504614767 7505316.809251655,493263.6623884387 7505324.192665605,493266.3642295589 7505333.473351087,493261.28990352456 7505349.83665023,493288.21151169355 7505349.214380322,493307.7861690082 7505359.504937999,493310.53412019316 7505381.715319166,493294.53266054345 7505398.159597874,493312.7118084014 7505446.973026482,493306.6390127104 7505460.679818632,493304.4266776518 7505474.936682478,493304.42165647197 7505486.452628108,493305.52089247765 7505495.227168565,493312.4065494157 7505514.697618615,493319.29556461226 7505526.49080064,493325.9089188011 7505538.009647189,493329.764905662 7505548.978951262,493348.5188814112 7505544.60003243,493361.7544753147 7505547.347670125,493382.1598911906 7505550.372583177,493395.3965954766 7505550.652461253,493425.7372385252 7505535.859202387,493439.25913999084 7505513.9298093505,493444.510170601 7505487.061449008,493452.23557289445 7505477.742310338,493462.716047104 7505474.456505869,493478.1598204941 7505472.269559969,493490.2885983515 7505483.790651729,493501.87004054483 7505485.440692674,493493.05113007495 7505472.275877202,493482.02472011786 7505462.400397397,493464.93266917026 7505449.780448701,493451.69854120084 7505443.742661132,493433.49949239095 7505440.444627086,493413.6453947344 7505438.242616228,493398.20518254756 7505432.203840555,493388.277668577 7505432.19956929,493356.30846751755 7505387.218942769,493341.2224846824 7505359.62230139,493322.65111080685 7505340.883829353,493289.7410341113 7505319.9456237545,493260.62369575095 7505282.607707847,493247.168082194 7505263.939239805,493224.3329830844 7505253.492200326,493173.7821899577 7505247.008530116,493145.01260922675 7505245.106210779,493136.993426406 7505243.53350958)))
1007;2.7550192185808087e-12;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((490282.46027474554 7504810.92180913,490181.47109088063 7504910.110175069,490350.69130761025 7505058.823403871,490364.6235582757 7505035.57508871,490369.46209624363 7505028.126835361,490389.3289711998 7505008.3982317615,490406.9849463637 7504996.345309736,490418.02205576625 7504985.384970123,490428.51037194306 7504970.037400724,490431.8358498341 7504943.718174435,490440.1208124387 7504923.982390594,490451.7141312135 7504905.345402573,490442.3480208327 7504889.985541888,490395.45153925265 7504919.01927771,490282.46027474554 7504810.92180913)))
1008;6.3384603712462195e-12;Cruzeiro;SP;3;Supressão de Vergetação;NULL;MULTIPOLYGON(((501811.36986505135 7502040.0127276145,501699.4492003363 7502173.800716314,501870.9756695715 7502481.90664771,501885.31136756885 7502471.487724231,501904.60940382595 7502458.052694451,501936.03761241585 7502435.295507131,501964.156480713 7502407.330159653,502016.53449135413 7502355.2378424145,502038.5873365875 7502326.176765579,501933.2507800473 7502191.043511897,501811.36986505135 7502040.0127276145)))
1009;6.673994492357422e-12;Cruzeiro;SP;3;Supressão de Vergetação;NULL;MULTIPOLYGON(((495363.3106123614 7505401.692922775,495347.86078701203 7505424.994224715,495309.5140031762 7505475.981638379,495297.92792764417 7505488.864985624,495284.6857244863 7505506.683238247,495278.3394075697 7505518.745634879,495429.1717689168 7505557.452080407,495579.7289627946 7505596.705442246,495768.3434911707 7505633.774424655,495805.0286987588 7505604.17180195,495837.0269194753 7505570.18082685,495858.26694259397 7505547.977140189,495878.6811520181 7505520.0152475275,495889.99121752806 7505506.308794746,495363.3106123614 7505401.692922775)))
1010;1.824284727372634e-12;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((502898.06850485236 7504305.955813233,502820.3146624874 7504338.322194304,502858.95882824226 7504552.71660436,502901.1508990801 7504566.143095683,502949.96063456894 7504577.923292892,502898.06850485236 7504305.955813233)))
1011;5.1410364435443045e-12;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((498460.1264598876 7506873.813487976,498443.85358525516 7506886.28857343,498443.3012408005 7506893.829399994,498448.26309994835 7506917.275214521,498448.39757574716 7506951.140742117,498460.39187807316 7506977.32950188,498461.0794903284 7506995.976232473,498340.81916425144 7507134.169085218,498409.47106942063 7507336.824926674,498459.39389291493 7507303.649210941,498467.6692192976 7507289.664763112,498480.9091789197 7507272.664387418,498494.14862560766 7507260.599986106,498499.3898924209 7507249.08324435,498512.6287204134 7507243.051687188,498524.21328545496 7507231.535562594,498530.8322688809 7507232.907296501,498538.8313570221 7507222.48770428,498551.51868350856 7507215.084973253,498554.82921712246 7507204.664942047,498569.17129610886 7507197.262360457,498577.4462622671 7507185.471702096,498587.65163230005 7507175.326539311,498609.4405876949 7507162.988678968,498630.4023675219 7507147.908539057,498646.9511259848 7507135.8443976585,498662.94862733746 7507119.666929975,498686.94590573705 7507082.649619058,498651.92370609933 7507041.514045424,498614.69582537696 7506995.168201678,498614.41507571 7507050.148533786,498595.9357675044 7507062.897939699,498554.70144172665 7507097.034165463,498532.9123656522 7507111.154311452,498495.2749452512 7507024.3609779,498487.4152441273 7507020.384070735,498487.6917789174 7507012.843154052,498486.58914900705 7507007.358724965,498483.9697027147 7507001.462824349,498481.2125520635 7506993.647401635,498483.4191194492 7506991.316785983,498478.7320785229 7506976.920005342,498469.6332682126 7506953.610806799,498464.81424636336 7506880.257978521,498460.1264598876 7506873.813487976)))
1012;7.2508317158601e-12;Cruzeiro;SP;3;Supressão de Vergetação;NULL;MULTIPOLYGON(((493884.6118991016 7508308.386149581,493850.94876218046 7508342.378407201,493823.08259318455 7508364.032187859,493791.90698131453 7508384.587650817,493776.80342901417 7508390.889048509,493757.0139816895 7508389.78405221,493721.5729104866 7508386.204535074,493708.2882827588 7508496.169967249,493624.6900932051 7508557.291663336,493613.92307690124 7508581.420641043,493830.40091182746 7508684.89931266,493845.3059809 7508658.303472988,493861.5905447901 7508630.611236131,493890.28820098046 7508599.907281702,493928.08933698223 7508565.367520985,493948.5067269627 7508548.372465063,493983.2701738147 7508522.607266964,494010.30723603285 7508505.340532254,494055.0143664804 7508442.282224406,493884.6118991016 7508308.386149581)))
