id;atribuicao;status;validacao;status_val;obs;area_km2;st_astext
35;analista 2;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((348588.646550982 7445501.9862726405,349288.646550982 7445501.9862726405,349288.646550982 7445101.9862726405,348588.646550982 7445101.9862726405,348588.646550982 7445501.9862726405)))
36;analista 2;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((348588.646550982 7445901.9862726405,349288.646550982 7445901.9862726405,349288.646550982 7445501.9862726405,348588.646550982 7445501.9862726405,348588.646550982 7445901.9862726405)))
37;NULL;NULL;NULL;NULL;NULL;0.030327505155467296;MULTIPOLYGON(((348994.19085377816 7443899.004286655,348971.94907569373 7443879.639725263,348911.0717038077 7443895.297369012,348908.5897271362 7443901.9862726405,348993.89856212365 7443901.9862726405,348994.19085377816 7443899.004286655)),((348840.2156771565 7443886.0775417965,348841.1793805858 7443851.130913531,348891.1186107949 7443824.459713265,348890.92499874916 7443811.42011492,348777.67691655544 7443778.217999314,348773.02947990416 7443790.165031764,348793.10808016476 7443829.883302115,348786.07013347145 7443846.457269565,348767.6609627522 7443849.305806146,348753.6567625746 7443840.888537969,348718.629538785 7443777.280527919,348703.90827823186 7443769.117623143,348654.2575308521 7443791.13248443,348614.89799683995 7443781.259140617,348603.3910209723 7443772.149761269,348591.8840589615 7443763.040372177,348588.646550982 7443751.6541719055,348588.646550982 7443901.9862726405,348850.54106838885 7443901.9862726405,348840.2156771565 7443886.0775417965)))
38;NULL;NULL;NULL;NULL;NULL;0.22495911041285307;MULTIPOLYGON(((349256.4051735967 7444261.962129853,349239.13141628786 7444220.626454664,349263.8000812494 7444139.399691172,349260.1161151277 7444103.472172335,349237.09914713976 7444094.999503693,349221.3954914053 7444102.688123767,349197.3646919939 7444147.755258779,349185.4671398011 7444150.60556197,349174.5303715394 7444134.71927836,349144.0638925361 7444130.065849657,349123.739817554 7444113.703079497,349124.92375326913 7444036.405642953,349067.9229558726 7444029.925468234,349058.63218234276 7444013.34454312,349078.0874448095 7443951.587715212,349066.0343742012 7443923.002917429,349040.0820649936 7443929.565523563,349000.6540989287 7443964.439685192,348989.5592561487 7443946.256266002,348993.89856212365 7443901.9862726405,348908.5897271362 7443901.9862726405,348904.57732477237 7443912.799659019,348947.0402461265 7443951.802539432,348931.69454540795 7443974.7285999525,348880.81797357043 7443948.635075043,348850.54106838885 7443901.9862726405,348588.646550982 7443901.9862726405,348588.646550982 7444301.9862726405,349288.646550982 7444301.9862726405,349288.646550982 7444262.096888034,349256.4051735967 7444261.962129853)))
39;analista 2;finalizado;NULL;NULL;NULL;0.237652355979419;MULTIPOLYGON(((349145.9913273273 7450943.762493877,349199.0346119561 7450842.490747998,349288.646550982 7450768.950029008,349288.646550982 7450701.9862726405,348588.646550982 7450701.9862726405,348588.646550982 7451101.9862726405,349086.3279599134 7451101.9862726405,349145.9913273273 7450943.762493877)))
40;analista 2;finalizado;NULL;NULL;NULL;0.15942081617701104;MULTIPOLYGON(((348923.7601776939 7451430.577475233,348964.14246960875 7451325.049577464,349044.86414114106 7451211.9459073795,349086.3279599134 7451101.9862726405,348588.646550982 7451101.9862726405,348588.646550982 7451501.9862726405,348882.19867287856 7451501.9862726405,348923.7601776939 7451430.577475233)))
41;analista 2;finalizado;NULL;NULL;NULL;0.04826447924317901;MULTIPOLYGON(((348840.0371608385 7451574.425970987,348882.19867287856 7451501.9862726405,348588.646550982 7451501.9862726405,348588.646550982 7451801.377452645,348840.0371608385 7451574.425970987)))
42;analista 2;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((348588.646550982 7449501.9862726405,349288.646550982 7449501.9862726405,349288.646550982 7449101.9862726405,348588.646550982 7449101.9862726405,348588.646550982 7449501.9862726405)))
43;analista 2;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((348588.646550982 7449901.9862726405,349288.646550982 7449901.9862726405,349288.646550982 7449501.9862726405,348588.646550982 7449501.9862726405,348588.646550982 7449901.9862726405)))
44;analista 2;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((348588.646550982 7450301.9862726405,349288.646550982 7450301.9862726405,349288.646550982 7449901.9862726405,348588.646550982 7449901.9862726405,348588.646550982 7450301.9862726405)))
45;analista 2;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((348588.646550982 7450701.9862726405,349288.646550982 7450701.9862726405,349288.646550982 7450301.9862726405,348588.646550982 7450301.9862726405,348588.646550982 7450701.9862726405)))
46;analista 2;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((348588.646550982 7447901.9862726405,349288.646550982 7447901.9862726405,349288.646550982 7447501.9862726405,348588.646550982 7447501.9862726405,348588.646550982 7447901.9862726405)))
47;analista 2;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((348588.646550982 7448301.9862726405,349288.646550982 7448301.9862726405,349288.646550982 7447901.9862726405,348588.646550982 7447901.9862726405,348588.646550982 7448301.9862726405)))
48;analista 2;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((348588.646550982 7448701.9862726405,349288.646550982 7448701.9862726405,349288.646550982 7448301.9862726405,348588.646550982 7448301.9862726405,348588.646550982 7448701.9862726405)))
49;analista 2;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((348588.646550982 7449101.9862726405,349288.646550982 7449101.9862726405,349288.646550982 7448701.9862726405,348588.646550982 7448701.9862726405,348588.646550982 7449101.9862726405)))
50;analista 2;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((348588.646550982 7446301.9862726405,349288.646550982 7446301.9862726405,349288.646550982 7445901.9862726405,348588.646550982 7445901.9862726405,348588.646550982 7446301.9862726405)))
51;analista 2;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((348588.646550982 7446701.9862726405,349288.646550982 7446701.9862726405,349288.646550982 7446301.9862726405,348588.646550982 7446301.9862726405,348588.646550982 7446701.9862726405)))
52;analista 2;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((348588.646550982 7447101.9862726405,349288.646550982 7447101.9862726405,349288.646550982 7446701.9862726405,348588.646550982 7446701.9862726405,348588.646550982 7447101.9862726405)))
53;analista 2;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((348588.646550982 7447501.9862726405,349288.646550982 7447501.9862726405,349288.646550982 7447101.9862726405,348588.646550982 7447101.9862726405,348588.646550982 7447501.9862726405)))
54;NULL;NULL;NULL;NULL;NULL;0.0005849609877639267;MULTIPOLYGON(((350115.5357759341 7444682.308060199,350092.62804135424 7444683.389332496,350067.1791485334 7444701.9862726405,350106.3811538868 7444701.9862726405,350115.5357759341 7444682.308060199)))
55;NULL;NULL;NULL;NULL;NULL;0.1967927018904362;MULTIPOLYGON(((350663.03854536347 7445001.984996319,350514.1369941097 7444954.071032377,350504.8003569917 7444910.737488784,350557.492327687 7444862.257849669,350560.4304056973 7444843.941383855,350502.86983664613 7444807.694393569,350493.7649422908 7444759.005124265,350461.5235366344 7444750.663369445,350388.68781292846 7444763.698904997,350332.02374478476 7444788.16791022,350275.35948030604 7444812.636710348,350247.18952165707 7444796.788066892,350238.9853194648 7444775.600476463,350221.5803387222 7444771.947452303,350196.7798109815 7444779.326945999,350171.97925745195 7444786.70628914,350134.0151337133 7444768.864679953,350093.54746170016 7444767.178488307,350091.38141711487 7444734.228784154,350106.3811538868 7444701.9862726405,350067.1791485334 7444701.9862726405,350063.877486698 7444704.398983007,350069.39785390405 7444773.752483906,350060.687950577 7444780.129781842,350051.978039699 7444786.50707506,350039.9743483011 7444782.986510847,349988.646550982 7444716.966938369,349988.646550982 7445101.9862726405,350688.646550982 7445101.9862726405,350688.646550982 7445031.367254779,350663.03854536347 7445001.984996319)))
56;analista 2;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((349988.646550982 7445501.9862726405,350688.646550982 7445501.9862726405,350688.646550982 7445101.9862726405,349988.646550982 7445101.9862726405,349988.646550982 7445501.9862726405)))
57;analista 2;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((349988.646550982 7445901.9862726405,350688.646550982 7445901.9862726405,350688.646550982 7445501.9862726405,349988.646550982 7445501.9862726405,349988.646550982 7445901.9862726405)))
58;analista 2;finalizado;NULL;NULL;NULL;0.001115451798951608;MULTIPOLYGON(((350688.646550982 7450743.474779455,350688.646550982 7450701.9862726405,350634.8749460438 7450701.9862726405,350688.646550982 7450743.474779455)))
59;analista 2;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((349988.646550982 7449501.9862726405,350688.646550982 7449501.9862726405,350688.646550982 7449101.9862726405,349988.646550982 7449101.9862726405,349988.646550982 7449501.9862726405)))
60;analista 2;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((349988.646550982 7449901.9862726405,350688.646550982 7449901.9862726405,350688.646550982 7449501.9862726405,349988.646550982 7449501.9862726405,349988.646550982 7449901.9862726405)))
